player_code,web_name,team,position,season_minutes,season_starts,fbref_subs,fbref_unused_subs,long_form_minutes,long_form_unweighted_minutes,long_form_expected_goals_90,long_form_expected_assists_90,long_form_expected_goals_conceded_90,long_form_defensive_contribution_90,long_form_bonus_90,short_form_minutes,short_form_expected_goals_90,short_form_expected_assists_90,short_form_expected_goals_conceded_90,short_form_defensive_contribution_90,short_form_bonus_90,team_long_form_xg90,team_long_form_xgc90,team_short_form_xg90,team_short_form_xgc90,long_form_expected_goals,long_form_expected_assists,long_form_expected_goals_conceded,long_form_defensive_contribution,long_form_bonus,long_form_bps,long_form_unweighted_expected_goals,long_form_unweighted_expected_assists,long_form_unweighted_expected_goals_conceded,long_form_unweighted_defensive_contribution,long_form_unweighted_bonus,long_form_unweighted_bps,long_form_bps_90,short_form_expected_goals,short_form_expected_assists,short_form_expected_goals_conceded,short_form_defensive_contribution,short_form_bonus,short_form_bps,short_form_unweighted_minutes,short_form_bps_90,now_cost,status,season_subs,fbref_starts,fbref_squads_made
245719,Harwood-Bellis,Aston Villa,DEF,0,0,0,0,,,,,,,,,,,,,,1.4247,1.4127,1.5933,1.41,,,,,,,,,,,,,,,,,,,,,,45,a,0,0,0
638987,Mbaye,Aston Villa,MID,0,0,0,0,,,,,,,,,,,,,,1.4247,1.4127,1.5933,1.41,,,,,,,,,,,,,,,,,,,,,,60,a,0,0,0
457569,Petrović,Bournemouth,GK,180,2,0,0,566.4,3420.0,0.0,0.0,1.5223,0.0,0.1254,540.0,0.0,0.0,1.34,0.0,0.0,1.7767,1.5634,2.052,1.442,0.0,0.0,9.5802,0.0,0.7889,93.1947,0.0,0.0,56.72,0.0,5.0,512.0,14.8085,0.0,0.0,8.04,0.0,0.0,85.0,540.0,14.1667,45,a,0,2,2
40383,Forster,Bournemouth,GK,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7767,1.5634,2.052,1.442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,a,0,0,0
444172,Dennis,Bournemouth,GK,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7767,1.5634,2.052,1.442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,u,0,0,0
463981,Hill,Bournemouth,DEF,180,2,0,0,494.5,2102.0,0.0413,0.0394,1.4924,11.1058,0.2232,540.0,0.0367,0.0167,1.34,10.5,0.3333,1.7767,1.5634,2.052,1.442,0.227,0.2164,8.2001,61.02,1.2264,88.8826,0.89,1.16,33.42,260.0,4.0,386.0,16.1768,0.22000000000000003,0.1,8.04,63.0,2.0,92.0,540.0,15.3333,55,a,0,2,2
494521,Truffert,Bournemouth,DEF,180,2,0,0,563.6,3378.0,0.0656,0.1026,1.5004,7.7136,0.7446,540.0,0.1533,0.1033,1.34,6.8333,1.1667,1.7767,1.5634,2.052,1.442,0.4108,0.6428,9.3957,48.3045,4.663,124.837,1.35,3.0700000000000003,54.42,301.0,19.0,607.0,19.9349,0.9199999999999999,0.62,8.04,41.0,7.0,151.0,540.0,25.1667,55,a,0,2,2
242882,Diakité,Bournemouth,DEF,0,0,0,0,66.4,1275.0,0.0016,0.014,1.733,8.0393,0.0653,0.0,0.0,0.0,0.0,0.0,0.0,1.7767,1.5634,2.052,1.442,0.0012,0.0103,1.2786,5.9312,0.0482,7.5751,0.02,0.19,22.47,117.0,2.0,164.0,10.2675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,a,0,0,0
620487,Milosavljević,Bournemouth,DEF,0,0,0,0,17.9,367.0,0.0513,0.0292,1.2002,9.5998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7767,1.5634,2.052,1.442,0.0102,0.0058,0.2387,1.9093,0.0,3.3147,0.15,0.19,4.42,39.0,0.0,63.0,16.6661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,i,0,0,0
54469,Smith,Bournemouth,DEF,180,2,0,0,216.6,1073.0,0.0,0.0179,1.4999,6.4674,0.6076,268.0,0.0,0.0101,1.4172,5.709,0.6716,1.7767,1.5634,2.052,1.442,0.0,0.043,3.6098,15.5649,1.4623,49.0043,0.0,0.23,18.18,70.0,4.0,185.0,20.3619,0.0,0.03,4.22,17.0,2.0,62.0,268.0,20.8209,45,a,0,2,2
436893,J.Araujo,Bournemouth,DEF,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7767,1.5634,2.052,1.442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,i,0,0,0
575901,Soler,Bournemouth,DEF,0,0,0,0,2.6,34.0,0.0,0.0,5.2373,3.3369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7767,1.5634,2.052,1.442,0.0,0.0,0.1513,0.0964,0.0,0.0573,0.0,0.0,1.6199999999999999,1.0,0.0,2.0,1.9835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,a,0,0,0
499604,Rayan,Bournemouth,MID,178,2,0,0,352.9,1110.0,0.2274,0.1247,1.4445,7.1682,0.2071,418.0,0.295,0.1206,1.0852,8.3971,0.2153,1.7767,1.5634,2.052,1.442,0.8918,0.4888,5.6639,28.1074,0.8121,74.4357,2.67,1.84,19.14,82.0,3.0,238.0,18.9833,1.37,0.56,5.04,39.0,1.0,109.0,418.0,23.4689,65,a,0,2,2
201658,Tavernier,Bournemouth,MID,180,2,0,0,465.6,2732.0,0.318,0.1872,1.339,8.0872,0.5441,520.0,0.3185,0.2371,1.0765,7.6154,0.6923,1.7767,1.5634,2.052,1.442,1.6451,0.9684,6.9273,41.8378,2.8148,102.5154,9.06,4.6,41.06,251.0,14.0,552.0,19.8161,1.8399999999999999,1.3699999999999999,6.22,44.0,4.0,126.0,520.0,21.8077,60,a,0,2,2
503139,Scott,Bournemouth,MID,176,2,0,0,491.2,2848.0,0.1174,0.1272,1.4839,12.858,0.2955,450.0,0.016,0.232,1.194,13.0,0.0,1.7767,1.5634,2.052,1.442,0.6408,0.6942,8.0989,70.1762,1.6126,104.7364,3.8000000000000003,2.94,47.02,386.0,9.0,603.0,19.1903,0.08,1.16,5.97,65.0,0.0,90.0,450.0,18.0,60,a,0,2,2
222683,Kluivert,Bournemouth,MID,154,2,0,0,78.4,945.0,0.2678,0.1207,2.0914,6.727,0.284,31.0,0.2032,0.029,3.4258,8.7097,0.0,1.7767,1.5634,2.052,1.442,0.2333,0.1051,1.8218,5.86,0.2474,10.6165,2.31,1.55,17.96,65.0,3.0,147.0,12.1873,0.07,0.01,1.1800000000000002,3.0,0.0,0.0,31.0,0.0,60,a,0,2,2
155408,Cook,Bournemouth,MID,143,2,0,0,100.7,872.0,0.0046,0.0576,1.5359,14.4391,0.0,2.0,0.0,0.0,22.95,0.0,0.0,1.7767,1.5634,2.052,1.442,0.0051,0.0645,1.7185,16.1558,0.0,23.8145,0.07,0.52,14.0,143.0,0.0,190.0,21.2841,0.0,0.0,0.51,0.0,0.0,6.0,2.0,270.0,50,a,0,2,2
496208,Gannon-Doak,Bournemouth,MID,1,0,1,0,26.9,105.0,0.3205,0.0763,3.3788,14.1882,0.0,49.0,0.3122,0.0551,3.7837,16.5306,0.0,1.7767,1.5634,2.052,1.442,0.0958,0.0228,1.0099,4.2407,0.0,5.7659,0.26,0.13,4.74,13.0,0.0,33.0,19.2911,0.17,0.03,2.06,9.0,0.0,12.0,49.0,22.0408,50,a,1,0,1
200785,Adams,Bournemouth,MID,36,0,1,0,264.6,1769.0,0.0176,0.0434,1.4807,12.79,0.0589,337.0,0.0053,0.0694,1.5783,12.5519,0.0,1.7767,1.5634,2.052,1.442,0.0516,0.1275,4.3532,37.6026,0.1732,47.5778,0.63,0.63,27.18,232.0,3.0,346.0,16.1829,0.02,0.26,5.91,47.0,0.0,62.0,337.0,16.5579,50,a,1,0,1
111317,Brooks,Bournemouth,MID,9,0,1,0,133.6,1188.0,0.6012,0.2382,2.0015,7.5066,0.2301,127.0,0.6236,0.163,2.0409,6.378,0.0,1.7767,1.5634,2.052,1.442,0.8924,0.3536,2.9711,11.1431,0.3416,26.0014,5.81,3.4,20.25,94.0,4.0,215.0,17.5159,0.88,0.23,2.88,9.0,0.0,23.0,127.0,16.2992,50,a,1,0,1
158499,Christie,Bournemouth,MID,3,0,1,0,206.8,978.0,0.1018,0.0753,1.6286,11.5112,0.2588,198.0,0.0818,0.0955,0.9682,12.2727,0.0,1.7767,1.5634,2.052,1.442,0.2338,0.173,3.7421,26.4501,0.5946,41.8833,1.81,0.79,19.14,123.0,2.0,214.0,18.2277,0.18000000000000002,0.21000000000000002,2.13,27.0,0.0,30.0,198.0,13.6364,50,a,1,0,1
614574,Tóth.A,Bournemouth,MID,15,0,1,0,46.8,135.0,0.0712,0.1852,3.02,10.924,0.0,59.0,0.0763,0.122,3.539,10.678,0.0,1.7767,1.5634,2.052,1.442,0.037,0.0963,1.5704,5.6805,0.0,11.3737,0.11,0.33,4.9,17.0,0.0,32.0,21.8725,0.05,0.08,2.3200000000000003,7.0,0.0,18.0,59.0,27.4576,50,a,1,0,1
489888,Adli,Bournemouth,MID,0,0,0,0,161.1,1074.0,0.1969,0.1454,1.6709,9.4298,0.4061,50.0,0.09,0.054,3.186,9.0,0.0,1.7767,1.5634,2.052,1.442,0.3524,0.2603,2.9909,16.8794,0.727,34.5578,2.6,1.6199999999999999,18.22,123.0,4.0,241.0,19.306,0.05,0.03,1.77,5.0,0.0,7.0,50.0,12.6,49,i,0,0,0
560262,Kroupi.Jr,Bournemouth,MID,0,0,0,0,377.0,1826.0,0.4354,0.0979,1.2926,5.4399,0.7365,431.0,0.3759,0.1086,0.9146,4.1763,1.0441,1.7767,1.5634,2.052,1.442,1.8239,0.4099,5.4145,22.7872,3.085,95.1375,9.87,1.58,28.85,123.0,17.0,605.0,22.7119,1.8,0.52,4.38,20.0,5.0,102.0,431.0,21.2993,74,i,0,0,0
444102,Evanilson,Bournemouth,FWD,154,2,0,0,472.7,2741.0,0.3605,0.051,1.313,5.3053,0.1321,459.0,0.4529,0.0608,0.9882,5.8824,0.0,1.7767,1.5634,2.052,1.442,1.8932,0.268,6.896,27.8647,0.6937,70.5502,10.64,1.48,39.019999999999996,135.0,6.0,412.0,13.4324,2.31,0.31,5.04,30.0,0.0,55.0,459.0,10.7843,60,a,0,2,2
168636,Enes Ünal,Bournemouth,FWD,0,0,0,0,43.0,214.0,0.7843,0.0213,3.591,14.4213,0.1199,40.0,0.3375,0.0225,5.805,24.75,0.0,1.7767,1.5634,2.052,1.442,0.3747,0.0102,1.7157,6.8902,0.0573,18.3743,2.0,0.07,6.16,23.0,1.0,83.0,38.4578,0.15000000000000002,0.01,2.58,11.0,0.0,26.0,40.0,58.5,55,u,0,0,0
561245,Rodríguez,Bournemouth,FWD,9,0,1,0,,,,,,,,,,,,,,1.7767,1.5634,2.052,1.442,,,,,,,,,,,,,,,,,,,,,,60,a,1,0,1
483067,Silva,Bournemouth,DEF,180,2,0,0,,,,,,,,,,,,,,1.7767,1.5634,2.052,1.442,,,,,,,,,,,,,,,,,,,,,,50,a,0,2,2
494928,Sanchez,Bournemouth,DEF,0,0,0,0,,,,,,,,,,,,,,1.7767,1.5634,2.052,1.442,,,,,,,,,,,,,,,,,,,,,,45,a,0,0,0
523700,Jebbison,Bournemouth,FWD,15,0,1,0,,,,,,,,,,,,,,1.7767,1.5634,2.052,1.442,,,,,,,,,,,,,,,,,,,,,,50,a,1,0,1
230650,Di Gregorio,Bournemouth,GK,0,0,0,0,,,,,,,,,,,,,,1.7767,1.5634,2.052,1.442,,,,,,,,,,,,,,,,,,,,,,45,a,0,0,0
200720,Kelleher,Brentford,GK,180,2,0,0,548.7,3330.0,0.0,0.0085,1.6047,0.0,0.4746,540.0,0.0,0.0,1.7833,0.0,0.5,1.5776,1.5818,1.4417,1.7833,0.0,0.0521,9.7831,0.0,2.8937,106.0709,0.0,0.22,53.480000000000004,0.0,11.0,570.0,17.3982,0.0,0.0,10.7,0.0,3.0,114.0,540.0,19.0,50,a,0,2,2
507433,Valdimarsson,Brentford,GK,0,0,0,0,20.6,90.0,0.0,0.0,0.9717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5776,1.5818,1.4417,1.7833,0.0,0.0,0.2224,0.0,0.0,0.2293,0.0,0.0,0.97,0.0,0.0,1.0,1.0018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,a,0,0,0
432830,Collins,Brentford,DEF,180,2,0,0,491.2,2971.0,0.0674,0.0645,1.619,9.0714,0.1154,540.0,0.0633,0.065,1.7833,8.8333,0.0,1.5776,1.5818,1.4417,1.7833,0.3679,0.352,8.8364,49.5099,0.63,75.5753,2.24,1.71,47.52,319.0,7.0,450.0,13.8473,0.38,0.39,10.7,53.0,0.0,76.0,540.0,12.6667,55,a,0,2,2
444765,Van den Berg,Brentford,DEF,0,0,0,0,429.6,2761.0,0.1098,0.095,1.4355,8.9207,0.1083,368.0,0.1198,0.1345,1.4747,8.8043,0.0,1.5776,1.5818,1.4417,1.7833,0.5243,0.4535,6.852,42.5815,0.517,82.9996,3.36,1.45,41.59,272.0,3.0,435.0,17.3882,0.49,0.5499999999999999,6.03,36.0,0.0,90.0,368.0,22.0109,49,i,0,0,0
249231,Lewis-Potter,Brentford,MID,177,2,0,0,422.7,1960.0,0.1323,0.1338,1.5742,3.4577,0.2355,538.0,0.1322,0.1138,1.6227,3.3457,0.3346,1.5776,1.5818,1.4417,1.7833,0.6212,0.6282,7.3933,16.2395,1.1061,75.2894,3.0100000000000002,2.5100000000000002,33.74,74.0,5.0,356.0,16.0304,0.79,0.68,9.7,20.0,2.0,88.0,538.0,14.7212,55,a,0,2,2
191866,Ajer,Brentford,DEF,180,2,0,0,281.6,1805.0,0.015,0.0188,1.814,9.9284,0.0336,181.0,0.0,0.005,2.332,11.9337,0.0,1.5776,1.5818,1.4417,1.7833,0.0469,0.0587,5.6759,31.065,0.1051,29.2228,0.69,0.73,31.51,192.0,1.0,211.0,9.3397,0.0,0.01,4.6899999999999995,24.0,0.0,15.0,181.0,7.4586,45,a,0,2,2
607464,Kayode,Brentford,DEF,162,2,0,0,545.1,3258.0,0.0609,0.0566,1.6067,5.3638,0.2032,540.0,0.0933,0.0367,1.7833,3.8333,0.3333,1.5776,1.5818,1.4417,1.7833,0.369,0.3429,9.7312,32.4868,1.2306,75.8218,1.28,2.89,52.65,219.0,9.0,494.0,12.5187,0.56,0.22,10.7,23.0,2.0,54.0,540.0,9.0,46,a,0,2,2
194010,Henry,Brentford,DEF,2,0,1,0,166.8,1322.0,0.005,0.0384,1.4171,4.5344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5776,1.5818,1.4417,1.7833,0.0092,0.0711,2.6264,8.4037,0.0,19.0592,0.18,0.54,23.91,68.0,0.0,144.0,10.2837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,a,1,0,1
472713,Hickey,Brentford,DEF,16,0,1,0,91.1,679.0,0.0448,0.0083,1.8364,7.9455,0.0,91.0,0.0396,0.0,2.5319,8.9011,0.0,1.5776,1.5818,1.4417,1.7833,0.0453,0.0084,1.8588,8.0426,0.0,12.7849,0.44,0.17,9.03,51.0,0.0,105.0,12.6305,0.04,0.0,2.56,9.0,0.0,11.0,91.0,10.8791,45,a,1,0,1
570241,Ji-soo,Brentford,DEF,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5776,1.5818,1.4417,1.7833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,a,0,0,0
513086,Schuster,Brentford,DEF,0,0,0,0,,,,,,,,,,,,,,1.5776,1.5818,1.4417,1.7833,,,,,,,,,,,,,,,,,,,,,,45,a,0,0,0
513418,Schade,Brentford,MID,177,2,0,0,443.1,2744.0,0.3984,0.0484,1.5369,5.3551,0.0784,448.0,0.2571,0.0362,1.81,4.8214,0.0,1.5776,1.5818,1.4417,1.7833,1.9616,0.2383,7.5669,26.365,0.3859,53.1015,12.08,2.05,40.05,190.0,5.0,385.0,10.7857,1.28,0.18000000000000002,9.01,24.0,0.0,43.0,448.0,8.6384,60,a,0,2,2
533463,O.Dango,Brentford,MID,95,1,0,0,426.7,2271.0,0.345,0.1962,1.5985,6.5037,0.6828,471.0,0.4701,0.0994,1.7197,4.7771,0.5732,1.5776,1.5818,1.4417,1.7833,1.6357,0.93,7.5787,30.835,3.2371,84.4691,7.94,4.12,34.75,185.0,16.0,429.0,17.8163,2.46,0.52,9.0,25.0,3.0,82.0,471.0,15.6688,65,a,0,1,1
440089,Damsgaard,Brentford,MID,82,1,0,0,348.7,2046.0,0.1404,0.2537,1.4986,11.5809,0.5339,435.0,0.1552,0.269,1.5434,11.7931,0.6207,1.5776,1.5818,1.4417,1.7833,0.544,0.9829,5.8063,44.8696,2.0687,84.0434,2.6100000000000003,5.43,31.55,241.0,9.0,467.0,21.6917,0.75,1.3,7.46,57.0,3.0,99.0,435.0,20.4828,55,a,0,1,1
207283,Jensen,Brentford,MID,66,1,0,0,489.9,2239.0,0.0618,0.2552,1.5348,9.3279,0.0708,504.0,0.025,0.3268,1.7071,9.8214,0.1786,1.5776,1.5818,1.4417,1.7833,0.3366,1.3889,8.3543,50.7751,0.3856,95.5179,2.21,6.0600000000000005,35.72,220.0,1.0,465.0,17.5477,0.14,1.83,9.56,55.0,1.0,107.0,504.0,19.1071,55,d,0,1,1
204580,Janelt,Brentford,MID,180,2,0,0,242.2,1434.0,0.0355,0.1496,2.1336,10.4427,0.3053,181.0,0.0,0.1939,3.1823,9.4475,0.0,1.5776,1.5818,1.4417,1.7833,0.0955,0.4025,5.7418,28.1026,0.8217,52.5834,0.8200000000000001,2.27,26.62,183.0,6.0,334.0,19.5397,0.0,0.39,6.4,19.0,0.0,34.0,181.0,16.9061,50,a,0,2,2
543295,Milambo,Brentford,MID,0,0,0,0,1.0,45.0,0.0,0.018,2.961,7.956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5776,1.5818,1.4417,1.7833,0.0,0.0002,0.0329,0.0884,0.0,0.1105,0.0,0.01,1.49,4.0,0.0,5.0,9.945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,i,0,0,0
244858,Carvalho,Brentford,MID,0,0,0,0,2.4,100.0,0.7463,0.0262,1.7663,6.9712,1.0763,0.0,0.0,0.0,0.0,0.0,0.0,1.5776,1.5818,1.4417,1.7833,0.0199,0.0007,0.0471,0.1859,0.0287,1.2424,0.7000000000000001,0.03,2.08,8.0,1.0,42.0,46.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,a,0,0,0
508395,Yarmoliuk,Brentford,MID,44,0,1,0,421.2,2652.0,0.028,0.0394,1.409,12.0346,0.1068,436.0,0.0062,0.0268,1.4986,12.5917,0.2064,1.5776,1.5818,1.4417,1.7833,0.1309,0.1843,6.5943,56.3221,0.5,74.8987,1.22,1.39,40.31,338.0,1.0,448.0,16.004,0.03,0.13,7.26,61.0,1.0,84.0,436.0,17.3394,49,a,1,0,1
183656,Dasilva,Brentford,MID,0,0,0,0,0.9,2.0,4.0,0.0,2.34,50.0,0.0,2.0,3.6,0.0,2.25,45.0,0.0,1.5776,1.5818,1.4417,1.7833,0.04,0.0,0.0234,0.5,0.0,2.3409,0.08,0.0,0.05,1.0,0.0,5.0,234.09,0.08,0.0,0.05,1.0,0.0,5.0,2.0,225.0,50,a,0,0,0
444180,Anthony,Brentford,MID,83,1,0,0,498.7,2717.0,0.1545,0.0878,1.8778,6.9521,0.0604,519.0,0.1387,0.0468,1.6491,5.3757,0.0,1.5776,1.5818,1.4417,1.7833,0.8561,0.4863,10.405,38.5221,0.3347,89.0108,5.11,2.85,59.0,232.0,6.0,513.0,16.0637,0.8,0.27,9.51,31.0,0.0,89.0,519.0,15.4335,60,a,0,1,1
502500,Thiago,Brentford,FWD,172,2,0,0,561.8,3282.0,0.4953,0.0499,1.5917,6.2363,0.3966,540.0,0.275,0.0183,1.7833,5.8333,0.0,1.5776,1.5818,1.4417,1.7833,3.0919,0.3112,9.9356,38.9285,2.4755,97.3291,20.6,1.83,53.17,214.0,22.0,710.0,15.5921,1.6500000000000001,0.11,10.7,35.0,0.0,42.0,540.0,7.0,80,a,0,2,2
593174,Furo,Brentford,FWD,0,0,0,0,0.4,1.0,0.0,0.0,1.89,0.0,0.0,1.0,0.0,0.0,1.8,0.0,0.0,1.5776,1.5818,1.4417,1.7833,0.0,0.0,0.0084,0.0,0.0,0.8409,0.0,0.0,0.02,0.0,0.0,2.0,189.2025,0.0,0.0,0.02,0.0,0.0,2.0,1.0,180.0,45,a,0,0,0
75115,Wilson,Brentford,FWD,9,0,1,0,195.8,1234.0,0.5961,0.0684,1.4582,2.8159,0.19,189.0,0.5333,0.081,1.2714,1.9048,0.0,1.5776,1.5818,1.4417,1.7833,1.2969,0.1489,3.1723,6.1262,0.4134,47.8686,7.6,0.54,21.490000000000002,41.0,7.0,296.0,22.0029,1.12,0.16999999999999998,2.67,4.0,0.0,68.0,189.0,32.381,55,a,1,0,1
513545,M.Sangaré,Brentford,MID,165,2,0,0,,,,,,,,,,,,,,1.5776,1.5818,1.4417,1.7833,,,,,,,,,,,,,,,,,,,,,,57,a,0,2,2
613804,Diouf,Brentford,DEF,0,0,0,0,483.3,2706.0,0.015,0.099,1.4166,6.2693,0.077,523.0,0.0138,0.1101,1.5161,5.8509,0.0,1.5776,1.5818,1.4417,1.7833,0.0806,0.5315,7.6069,33.6662,0.4133,85.3881,0.5700000000000001,2.5100000000000002,43.65,205.0,3.0,381.0,15.9009,0.08,0.64,8.809999999999999,34.0,0.0,93.0,523.0,16.0038,45,a,0,0,0
489639,Verbruggen,Brighton,GK,180,2,0,0,566.4,3420.0,0.0,0.0017,1.1978,0.0,0.1634,540.0,0.0,0.0017,1.1933,0.0,0.0,1.6376,1.247,1.988,1.358,0.0,0.0108,7.538,0.0,1.0282,100.5435,0.0,0.06,49.06,0.0,6.0,616.0,15.9762,0.0,0.01,7.16,0.0,0.0,76.0,540.0,12.6667,45,a,0,2,2
49262,Steele,Brighton,GK,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6376,1.247,1.988,1.358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,a,0,0,0
231416,F.Kadıoğlu,Brighton,DEF,90,1,0,0,557.5,3130.0,0.0591,0.1065,1.1928,4.5996,0.2368,540.0,0.0767,0.1467,1.1933,3.6667,0.5,1.6376,1.247,1.988,1.358,0.3658,0.6596,7.389,28.492,1.467,92.9895,2.06,3.31,44.61,170.0,7.0,514.0,15.0118,0.46,0.88,7.16,22.0,3.0,82.0,540.0,13.6667,44,a,0,1,1
204120,Boscagli,Brighton,DEF,180,2,0,0,198.8,799.0,0.0031,0.0478,1.2862,8.6249,0.3736,270.0,0.0,0.0467,1.54,6.6667,0.0,1.6376,1.247,1.988,1.358,0.0068,0.1056,2.841,19.0515,0.8252,40.7722,0.05,0.47000000000000003,10.870000000000001,78.0,4.0,171.0,18.4582,0.0,0.14,4.62,20.0,0.0,47.0,270.0,15.6667,45,a,0,2,2
465730,De Cuyper,Brighton,DEF,167,2,0,0,215.1,1404.0,0.0681,0.441,1.3697,4.2514,0.7304,259.0,0.0382,0.6707,1.1293,4.5174,1.0425,1.6376,1.247,1.988,1.358,0.1627,1.0541,3.2736,10.1608,1.7457,58.7552,1.66,4.08,24.09,64.0,9.0,318.0,24.5838,0.11,1.93,3.25,13.0,3.0,90.0,259.0,31.2741,47,a,0,2,2
83299,Dunk,Brighton,DEF,180,2,0,0,403.6,2837.0,0.0881,0.0203,1.24,6.8266,0.3869,272.0,0.1754,0.0165,1.1879,4.6324,0.6618,1.6376,1.247,1.988,1.358,0.3951,0.0909,5.5606,30.6136,1.7349,71.1837,1.83,0.56,41.9,231.0,5.0,443.0,15.8735,0.53,0.05,3.59,14.0,2.0,54.0,272.0,17.8676,45,a,0,2,2
550090,Coppola,Brighton,DEF,0,0,0,0,16.8,193.0,0.0,0.0048,2.2039,7.477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6376,1.247,1.988,1.358,0.0,0.0009,0.4114,1.3957,0.0,2.4985,0.0,0.01,4.52,18.0,0.0,32.0,13.3848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,a,0,0,0
223434,Igor,Brighton,DEF,0,0,0,0,5.8,103.0,0.0,0.0,4.0934,11.4874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6376,1.247,1.988,1.358,0.0,0.0,0.2638,0.7403,0.0,0.4808,0.0,0.0,4.66,13.0,0.0,10.0,7.4607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,u,0,0,0
451490,Costinha,Brighton,DEF,36,0,1,0,,,,,,,,,,,,,,1.6376,1.247,1.988,1.358,,,,,,,,,,,,,,,,,,,,,,45,a,1,0,1
454490,Svoboda,Brighton,DEF,0,0,0,0,,,,,,,,,,,,,,1.6376,1.247,1.988,1.358,,,,,,,,,,,,,,,,,,,,,,50,a,0,0,0
451340,Mitoma,Brighton,MID,0,0,0,0,281.4,1714.0,0.2489,0.1549,1.2497,6.4258,0.08,282.0,0.2457,0.0862,1.5287,7.0213,0.0,1.6376,1.247,1.988,1.358,0.7782,0.4844,3.9073,20.0913,0.25,43.559,4.04,2.7399999999999998,23.76,107.0,2.0,247.0,13.9314,0.77,0.27,4.79,22.0,0.0,55.0,282.0,17.5532,60,i,0,0,0
592031,Minteh,Brighton,MID,0,0,0,0,380.8,2389.0,0.1149,0.2218,1.1601,6.7912,0.2994,481.0,0.1048,0.1796,1.0834,6.1746,0.1871,1.6376,1.247,1.988,1.358,0.4863,0.9383,4.9084,28.7345,1.2669,73.2713,3.81,5.0600000000000005,34.09,185.0,9.0,466.0,17.3173,0.56,0.96,5.79,33.0,1.0,83.0,481.0,15.5301,59,i,0,0,0
532529,Hinshelwood,Brighton,MID,63,1,0,0,416.8,1736.0,0.3269,0.1499,1.1826,4.6125,0.0394,492.0,0.4152,0.0841,1.0537,2.9268,0.0,1.6376,1.247,1.988,1.358,1.5138,0.694,5.4767,21.3609,0.1823,73.9426,4.94,2.34,27.83,114.0,2.0,317.0,15.9665,2.27,0.46,5.76,16.0,0.0,99.0,492.0,18.1098,60,d,0,1,1
60307,Groß,Brighton,MID,180,2,0,0,465.8,1636.0,0.0795,0.2205,1.1141,7.6178,0.5585,540.0,0.1017,0.2267,1.1933,6.5,1.0,1.6376,1.247,1.988,1.358,0.4115,1.1411,5.7661,39.4265,2.8904,112.1308,1.39,3.95,20.36,145.0,10.0,389.0,21.6655,0.61,1.36,7.16,39.0,6.0,139.0,540.0,23.1667,55,a,0,2,2
