date,player_code,web_name,now_cost,transfers_in_event,transfers_out_event,net_velocity,velocity_ratio,trend
2026-09-18,231065,Pinnock,4.5,281,474,-193,-0.0019,STABLE
2026-09-18,428580,Onyeka,4.9,222,1098,-876,-0.0087,STABLE
2026-09-18,472739,Rushworth,4.5,690,8166,-7476,-0.0736,STABLE
2026-09-18,484389,Dovin,4.0,0,7106,-7106,-0.0695,STABLE
2026-09-18,110690,Wilson,4.4,206,1241,-1035,-0.0103,STABLE
2026-09-18,461102,Thomas,4.0,21678,48300,-26622,-0.2264,STABLE
2026-09-18,436761,Kitching,4.0,0,3469,-3469,-0.0344,STABLE
2026-09-18,451284,van Ewijk,4.0,10090,72320,-62230,-0.5194,STABLE
2026-09-18,173878,Dasilva,4.0,595,3131,-2536,-0.025,STABLE
2026-09-18,465390,Kesler-Hayden,4.0,102,310,-208,-0.0021,STABLE
2026-09-18,80178,Bidwell,4.0,312,478,-166,-0.0017,STABLE
2026-09-18,204813,Latibeaudiere,4.0,105,223,-118,-0.0012,STABLE
2026-09-18,220583,Woolfenden,4.0,163,841,-678,-0.0068,STABLE
2026-09-18,577411,Brau,4.0,0,184,-184,-0.0018,STABLE
2026-09-18,539142,Amenda,4.0,1353,3649,-2296,-0.0226,STABLE
2026-09-18,480457,Rudoni,5.0,309,1013,-704,-0.007,STABLE
2026-09-18,168144,Grimes,4.9,436,1372,-936,-0.0093,STABLE
2026-09-18,501459,Sakamoto,4.9,65,638,-573,-0.0057,STABLE
2026-09-18,241293,Mason-Clark,5.4,69,582,-513,-0.0051,STABLE
2026-09-18,439668,Eccles,4.9,11,236,-225,-0.0022,STABLE
2026-09-18,226965,Torp,5.4,27,733,-706,-0.007,STABLE
2026-09-18,684268,Shepherd,4.5,338,1745,-1407,-0.014,STABLE
2026-09-18,469272,Tchaouna,5.4,23,691,-668,-0.0067,STABLE
2026-09-18,492498,Borges Rodrigues,4.5,0,1280,-1280,-0.0128,STABLE
2026-09-18,629397,Andrews,4.5,0,3686,-3686,-0.0366,STABLE
2026-09-18,176412,Wright,5.4,60,878,-818,-0.0082,STABLE
2026-09-18,230730,Thomas-Asante,5.0,5739,8212,-2473,-0.0243,STABLE
2026-09-18,218997,Simms,5.0,1978,7958,-5980,-0.059,STABLE
2026-09-18,551262,Markelo,5.0,0,82,-82,-0.0008,STABLE
2026-09-18,549653,Bassette,4.5,0,202,-202,-0.002,STABLE
2026-09-18,210156,Awoniyi,5.5,525,13453,-12928,-0.128,STABLE
2026-09-18,661888,Yirenkyi,4.9,187,1679,-1492,-0.0149,STABLE
2026-09-18,196100,Hamer,5.4,52,653,-601,-0.006,STABLE
2026-09-18,627221,Cherif,5.0,1047,962,85,0.0008,STABLE
2026-09-18,79602,Bentley,4.0,8118,1753,6365,0.0629,STABLE
2026-09-18,242893,Gboho,5.5,83,27,56,0.0006,STABLE
2026-09-18,566213,Mfuni,4.0,4977,1163,3814,0.0381,STABLE
2026-09-18,485337,Guessand,5.5,236,583,-347,-0.0035,STABLE
2026-09-18,220362,Disasi,4.5,110,3294,-3184,-0.0318,STABLE
2026-09-18,172649,Henderson,5.0,171,42638,-42467,-0.4123,STABLE
2026-09-18,121709,Benitez,4.5,886,558,328,0.0033,STABLE
2026-09-18,427623,Richards,5.0,1323,5874,-4551,-0.045,STABLE
2026-09-18,651426,Canvot,4.9,188,2896,-2708,-0.027,STABLE
2026-09-18,244723,Mitchell,4.5,16234,44827,-28593,-0.2539,STABLE
2026-09-18,218364,Sosa,4.5,0,208,-208,-0.0021,STABLE
2026-09-18,515621,Chadi Riad,4.4,34,271,-237,-0.0024,STABLE
2026-09-18,242313,Mingueza,4.4,194,662,-468,-0.0047,STABLE
2026-09-18,232185,Sarr,6.2,76,9576,-9500,-0.0939,STABLE
2026-09-18,496221,Wharton,5.5,2009,8236,-6227,-0.0613,STABLE
2026-09-18,488024,Yeremy,5.5,1109,7854,-6745,-0.0669,STABLE
2026-09-18,108413,Hughes,4.4,16932,63016,-46084,-0.3973,STABLE
2026-09-18,152551,Lerma,4.9,126,536,-410,-0.0041,STABLE
2026-09-18,209400,Kamada,5.0,15139,4542,10597,0.1049,STABLE
2026-09-18,489706,Devenny,5.0,0,79,-79,-0.0008,STABLE
2026-09-18,606921,Esse,5.0,0,303,-303,-0.003,STABLE
2026-09-18,536694,M.França,4.9,0,487,-487,-0.0049,STABLE
2026-09-18,438464,Doucouré,4.9,195,591,-396,-0.004,STABLE
2026-09-18,450542,J.Rak-Sakyi,4.9,0,83,-83,-0.0008,STABLE
2026-09-18,590014,Cardines,4.5,0,6,-6,-0.0001,STABLE
2026-09-18,672492,Drakes-Thomas,4.5,252,672,-420,-0.0042,STABLE
2026-09-18,247412,Strand Larsen,6.0,9277,5984,3293,0.0325,STABLE
2026-09-18,231747,Mateta,6.3,145,19580,-19435,-0.1887,STABLE
2026-09-18,205533,Nketiah,5.5,269,16613,-16344,-0.1615,STABLE
2026-09-18,660392,Uche,5.0,0,0,0,0.0,STABLE
2026-09-18,433154,McNeil,5.4,129,1004,-875,-0.0087,STABLE
2026-09-18,169593,Matthews,4.0,2389,4181,-1792,-0.0173,STABLE
2026-09-18,223723,Tomiyasu,4.4,304,1942,-1638,-0.0163,STABLE
2026-09-18,570794,Khalaili,5.0,4363,3127,1236,0.0123,STABLE
2026-09-18,559152,Gozo,5.0,62,134,-72,-0.0007,STABLE
2026-09-18,605972,Ahanor,4.5,526,151,375,0.0037,STABLE
2026-09-18,172850,Chilwell,4.5,2418,6195,-3777,-0.0374,STABLE
2026-09-18,450063,Timber,5.0,1041,411,630,0.0063,STABLE
2026-09-18,533646,Osorio,5.5,59,109,-50,-0.0005,STABLE
2026-09-18,128295,Nørgaard,4.9,33,520,-487,-0.0049,STABLE
2026-09-18,242898,Johnson,5.9,1310,941,369,0.0037,STABLE
2026-09-18,111234,Pickford,5.5,44916,28608,16308,0.1384,STABLE
2026-09-18,229600,Travers,5.0,392,332,60,0.0006,STABLE
2026-09-18,138001,King,4.5,154,217,-63,-0.0006,STABLE
2026-09-18,17761,Tarkowski,6.1,195675,31451,164224,1.2911,RISING_LOCK
2026-09-18,480455,Branthwaite,5.5,30830,8667,22163,0.2123,STABLE
2026-09-18,106611,Keane,4.8,1280,8276,-6996,-0.0689,STABLE
2026-09-18,512462,O'Brien,4.9,797,1852,-1055,-0.0105,STABLE
2026-09-18,224967,Mykolenko,4.5,129335,13945,115390,1.0845,RISING_LOCK
2026-09-18,243571,Patterson,4.5,0,234,-234,-0.0023,STABLE
2026-09-18,499300,Aznou,4.0,0,1150,-1150,-0.0115,STABLE
2026-09-18,215413,Dewsbury-Hall,6.5,96976,39350,57626,0.5201,STABLE
2026-09-18,114283,Grealish,6.5,6195,4218,1977,0.0196,STABLE
2026-09-18,232928,Garner,6.0,6610,2016,4594,0.0458,STABLE
2026-09-18,550615,George,5.5,29352,6896,22456,0.221,STABLE
2026-09-18,502697,Alcaraz,4.9,325,716,-391,-0.0039,STABLE
2026-09-18,609873,Armstrong,5.0,5680,4433,1247,0.0124,STABLE
2026-09-18,496661,Dibling,5.4,154,265,-111,-0.0011,STABLE
2026-09-18,513466,Röhl,4.9,270,671,-401,-0.004,STABLE
2026-09-18,244860,Hackney,5.5,499,1366,-867,-0.0086,STABLE
2026-09-18,486385,Beto,5.4,0,16973,-16973,-0.1674,STABLE
2026-09-18,586309,Barry,5.6,101724,54516,47208,0.4156,STABLE
2026-09-18,154043,Maitland-Niles,4.5,32563,4061,28502,0.2805,STABLE
2026-09-18,629068,Graham,4.5,1353,1728,-375,-0.0037,STABLE
2026-09-18,80201,Leno,4.5,23446,10710,12736,0.1202,STABLE
2026-09-18,86873,Lecomte,4.0,2389,2727,-338,-0.0033,STABLE
2026-09-18,505079,McNally,4.0,0,642,-642,-0.0064,STABLE
2026-09-18,174874,Andersen,5.0,1262,1429,-167,-0.0017,STABLE
2026-09-18,169528,Robinson,4.5,6933,7245,-312,-0.003,STABLE
2026-09-18,246301,J.Cuenca,4.5,62,248,-186,-0.0019,STABLE
2026-09-18,167074,Tete,4.4,266,1115,-849,-0.0085,STABLE
2026-09-18,232892,Bassey,4.5,2530,2513,17,0.0002,STABLE
2026-09-18,166477,Castagne,4.5,8830,4760,4070,0.0401,STABLE
2026-09-18,153133,Iwobi,5.4,2043,6274,-4231,-0.0417,STABLE
2026-09-18,209289,Smith Rowe,5.4,389,2352,-1963,-0.0195,STABLE
2026-09-18,560552,Kevin,5.3,451,465,-14,-0.0001,STABLE
2026-09-18,477555,Bobb,5.5,1690,2681,-991,-0.0099,STABLE
2026-09-18,207189,Berge,4.9,1192,2089,-897,-0.0089,STABLE
2026-09-18,76357,Cairney,4.9,10,36,-26,-0.0003,STABLE
2026-09-18,577725,King,5.5,56614,16071,40543,0.3929,STABLE
2026-09-18,184349,Sessegnon,4.4,215,3166,-2951,-0.0293,STABLE
2026-09-18,153366,Reed,4.4,12641,10866,1775,0.0173,STABLE
2026-09-18,244042,Muniz,5.4,2183,3997,-1814,-0.018,STABLE
2026-09-18,631786,Kusi-Asare,4.5,20232,41311,-21079,-0.1889,STABLE
2026-09-18,551466,Gonzalo,6.0,18648,49366,-30718,-0.2865,STABLE
2026-09-18,571779,Palacios,5.4,1039,1662,-623,-0.0062,STABLE
2026-09-18,463210,Charles,5.0,488,428,60,0.0006,STABLE
2026-09-18,547686,De Fougerolles,4.0,0,900,-900,-0.009,STABLE
2026-09-18,616069,Zepa,4.5,915,3672,-2757,-0.0274,STABLE
2026-09-18,551050,Larsson,5.0,142,87,55,0.0006,STABLE
2026-09-18,500033,Ángel,5.0,61,48,13,0.0001,STABLE
2026-09-18,442299,Affengruber,4.5,1620,348,1272,0.0127,STABLE
2026-09-18,490094,Iroegbunam,5.0,321,203,118,0.0012,STABLE
2026-09-18,167825,Phillips,4.0,3558,4605,-1047,-0.0102,STABLE
2026-09-18,105666,Butland,4.5,75,433,-358,-0.0036,STABLE
2026-09-18,494950,Cartwright,4.0,0,34,-34,-0.0003,STABLE
2026-09-18,444307,Lo-Tutala,4.0,0,102,-102,-0.001,STABLE
2026-09-18,108416,Egan,4.1,77215,29243,47972,0.4215,STABLE
2026-09-18,501902,Hughes,3.9,12541,3779,8762,0.0873,STABLE
2026-09-18,146426,Ajayi,4.2,176926,59931,116995,0.9169,RISING_ALERT
2026-09-18,193278,Coyle,4.0,8309,2883,5426,0.0535,STABLE
2026-09-18,433590,Drameh,4.0,0,498,-498,-0.005,STABLE
2026-09-18,232351,Giles,4.0,95699,14429,81270,0.774,RISING_ALERT
2026-09-18,449428,Jacob,4.0,0,68,-68,-0.0007,STABLE
2026-09-18,661800,McCarthy,4.0,953,656,297,0.003,STABLE
2026-09-18,160817,McNair,4.0,482,619,-137,-0.0014,STABLE
2026-09-18,540324,Belloumi,5.1,252848,20545,232303,2.1711,RISING_LOCK
2026-09-18,232905,Millar,5.0,0,764,-764,-0.0076,STABLE
2026-09-18,171270,Dowell,4.5,1159,3026,-1867,-0.0186,STABLE
2026-09-18,101282,Crooks,4.5,3066,3818,-752,-0.0074,STABLE
2026-09-18,243413,Slater,4.5,44773,39804,4969,0.0447,STABLE
2026-09-18,465525,Matazo,4.5,50,56,-6,-0.0001,STABLE
2026-09-18,208481,Ömür,4.9,238,241,-3,-0.0,STABLE
2026-09-18,490161,Kamara,5.0,0,18,-18,-0.0002,STABLE
2026-09-18,553783,Zambrano,4.5,1018,828,190,0.0019,STABLE
2026-09-18,169432,McBurnie,5.5,23559,17852,5707,0.0549,STABLE
2026-09-18,213292,Akintola,5.0,0,962,-962,-0.0096,STABLE
2026-09-18,470294,Gyabi,4.5,45,146,-101,-0.001,STABLE
2026-09-18,500957,Destan,4.5,0,1948,-1948,-0.0194,STABLE
2026-09-18,534392,Burstow,4.5,0,272,-272,-0.0027,STABLE
2026-09-18,462635,Gelhardt,5.0,217,171,46,0.0005,STABLE
2026-09-18,169359,Targett,4.0,3517,11129,-7612,-0.0735,STABLE
2026-09-18,445028,Morita,5.0,19,334,-315,-0.0032,STABLE
2026-09-18,473284,Tzolakis,4.6,112377,38261,74116,0.6065,STABLE
2026-09-18,552946,Hjertø-Dahl,4.9,221,554,-333,-0.0033,STABLE
2026-09-18,608227,Stroud,5.0,463,602,-139,-0.0014,STABLE
2026-09-18,597462,Herrington,4.0,2534,2494,40,0.0004,STABLE
2026-09-18,606930,Mendy,4.1,12755,101417,-88662,-0.7764,FALLING_ALERT
2026-09-18,469266,Gourna-Douath,5.0,114,189,-75,-0.0008,STABLE
2026-09-18,490884,Cho,5.0,289,173,116,0.0012,STABLE
2026-09-18,626751,Ansah,5.0,103,1020,-917,-0.0092,STABLE
2026-09-18,631000,Vaz,5.0,4018,1169,2849,0.0284,STABLE
2026-09-18,496181,Norton-Cuffy,4.0,3908,2729,1179,0.0117,STABLE
