date,player_code,web_name,now_cost,transfers_in_event,transfers_out_event,net_velocity,velocity_ratio,trend
2026-09-04,513466,Röhl,5.0,513,984,-471,-0.0047,STABLE
2026-09-04,244860,Hackney,5.5,449,3314,-2865,-0.0285,STABLE
2026-09-04,486385,Beto,5.4,8513,66042,-57529,-0.5575,STABLE
2026-09-04,586309,Barry,5.5,164564,78131,86433,0.7915,RISING_ALERT
2026-09-04,154043,Maitland-Niles,4.5,399,79,320,0.0032,STABLE
2026-09-04,80201,Leno,4.5,32751,23034,9717,0.0913,STABLE
2026-09-04,86873,Lecomte,4.0,6220,6167,53,0.0005,STABLE
2026-09-04,505079,McNally,4.0,1784,2256,-472,-0.0047,STABLE
2026-09-04,174874,Andersen,5.0,4749,1893,2856,0.0285,STABLE
2026-09-04,169528,Robinson,4.5,12058,14963,-2905,-0.0281,STABLE
2026-09-04,246301,J.Cuenca,4.5,443,592,-149,-0.0015,STABLE
2026-09-04,167074,Tete,4.5,387,2658,-2271,-0.0226,STABLE
2026-09-04,232892,Bassey,4.5,6857,7023,-166,-0.0016,STABLE
2026-09-04,166477,Castagne,4.5,36461,9188,27273,0.2679,STABLE
2026-09-04,153133,Iwobi,5.5,6084,14559,-8475,-0.0833,STABLE
2026-09-04,209289,Smith Rowe,5.5,1270,5671,-4401,-0.0437,STABLE
2026-09-04,560552,Kevin,5.4,443,1192,-749,-0.0075,STABLE
2026-09-04,477555,Bobb,5.5,3957,5270,-1313,-0.0131,STABLE
2026-09-04,207189,Berge,5.0,1651,4522,-2871,-0.0285,STABLE
2026-09-04,76357,Cairney,5.0,19,70,-51,-0.0005,STABLE
2026-09-04,577725,King,5.5,19110,11568,7542,0.0744,STABLE
2026-09-04,184349,Sessegnon,4.5,758,4073,-3315,-0.0329,STABLE
2026-09-04,153366,Reed,4.5,7171,16604,-9433,-0.0919,STABLE
2026-09-04,244042,Muniz,5.5,3820,9815,-5995,-0.0594,STABLE
2026-09-04,631786,Kusi-Asare,4.5,53513,62058,-8545,-0.0754,STABLE
2026-09-04,551466,Gonzalo,6.0,114652,66977,47675,0.4358,STABLE
2026-09-04,571779,Palacios,5.5,866,2912,-2046,-0.0204,STABLE
2026-09-04,463210,Charles,5.0,297,1070,-773,-0.0077,STABLE
2026-09-04,547686,De Fougerolles,4.0,2113,1708,405,0.004,STABLE
2026-09-04,616069,Zepa,4.5,19071,4141,14930,0.1484,STABLE
2026-09-04,551050,Larsson,5.0,219,19,200,0.002,STABLE
2026-09-04,500033,Ángel,5.0,81,10,71,0.0007,STABLE
2026-09-04,442299,Affengruber,4.5,142,20,122,0.0012,STABLE
2026-09-04,490094,Iroegbunam,5.0,254,160,94,0.0009,STABLE
2026-09-04,167825,Phillips,4.0,7899,9563,-1664,-0.0162,STABLE
2026-09-04,105666,Butland,4.5,145,1349,-1204,-0.012,STABLE
2026-09-04,494950,Cartwright,4.0,0,77,-77,-0.0008,STABLE
2026-09-04,444307,Lo-Tutala,4.0,0,250,-250,-0.0025,STABLE
2026-09-04,108416,Egan,4.0,280384,46448,233936,2.119,RISING_LOCK
2026-09-04,501902,Hughes,4.0,112,1633,-1521,-0.0152,STABLE
2026-09-04,146426,Ajayi,4.1,551802,52965,498837,4.2132,RISING_LOCK
2026-09-04,193278,Coyle,4.0,1375,8596,-7221,-0.0715,STABLE
2026-09-04,433590,Drameh,4.0,1010,1390,-380,-0.0038,STABLE
2026-09-04,232351,Giles,4.0,22701,7148,15553,0.1522,STABLE
2026-09-04,449428,Jacob,4.0,57,184,-127,-0.0013,STABLE
2026-09-04,661800,McCarthy,4.0,1314,1092,222,0.0022,STABLE
2026-09-04,160817,McNair,4.0,852,1332,-480,-0.0048,STABLE
2026-09-04,540324,Belloumi,5.0,23515,8988,14527,0.143,STABLE
2026-09-04,232905,Millar,5.0,2873,2224,649,0.0065,STABLE
2026-09-04,171270,Dowell,4.5,5190,5263,-73,-0.0007,STABLE
2026-09-04,101282,Crooks,4.5,2723,13399,-10676,-0.1055,STABLE
2026-09-04,243413,Slater,4.5,135034,56987,78047,0.7121,STABLE
2026-09-04,465525,Matazo,4.5,90,120,-30,-0.0003,STABLE
2026-09-04,208481,Ömür,4.9,246,421,-175,-0.0018,STABLE
2026-09-04,490161,Kamara,5.0,0,89,-89,-0.0009,STABLE
2026-09-04,553783,Zambrano,4.5,608,1754,-1146,-0.0114,STABLE
2026-09-04,169432,McBurnie,5.5,35939,42864,-6925,-0.0665,STABLE
2026-09-04,213292,Akintola,5.0,1176,1214,-38,-0.0004,STABLE
2026-09-04,470294,Gyabi,4.5,125,401,-276,-0.0028,STABLE
2026-09-04,500957,Destan,4.5,0,5126,-5126,-0.051,STABLE
2026-09-04,534392,Burstow,4.5,0,730,-730,-0.0073,STABLE
2026-09-04,462635,Gelhardt,5.0,69,206,-137,-0.0014,STABLE
2026-09-04,169359,Targett,4.0,9361,20535,-11174,-0.1072,STABLE
2026-09-04,445028,Morita,5.0,376,271,105,0.001,STABLE
2026-09-04,473284,Tzolakis,4.6,326076,46436,279640,2.4232,RISING_LOCK
2026-09-04,552946,Hjertø-Dahl,5.0,302,1278,-976,-0.0097,STABLE
2026-09-04,608227,Stroud,5.0,693,1433,-740,-0.0074,STABLE
2026-09-04,597462,Herrington,4.0,3142,4489,-1347,-0.0133,STABLE
2026-09-04,606930,Mendy,4.0,146147,60305,85842,0.7706,RISING_ALERT
2026-09-04,469266,Gourna-Douath,5.0,194,296,-102,-0.001,STABLE
2026-09-04,490884,Cho,5.0,624,176,448,0.0045,STABLE
2026-09-04,626751,Ansah,5.0,1475,143,1332,0.0133,STABLE
