date,player_code,web_name,now_cost,transfers_in_event,transfers_out_event,net_velocity,velocity_ratio,trend
2026-09-06,154561,Raya,6.0,36300,22883,13417,0.0757,STABLE
2026-09-06,109745,Arrizabalaga,4.9,98,159,-61,-0.0006,STABLE
2026-09-06,437495,Meslier,4.9,44,68,-24,-0.0002,STABLE
2026-09-06,226597,Gabriel,8.0,8068,33155,-25087,-0.1661,STABLE
2026-09-06,445122,J.Timber,6.5,190,312,-122,-0.0012,STABLE
2026-09-06,462424,Saliba,6.0,226,870,-644,-0.0064,STABLE
2026-09-06,499169,Lewis-Skelly,5.5,1446,1397,49,0.0005,STABLE
2026-09-06,466075,Calafiori,5.7,74973,8756,66217,0.3442,STABLE
2026-09-06,448104,Hincapie,5.3,870,3215,-2345,-0.0229,STABLE
2026-09-06,198869,White,5.5,26194,15487,10707,0.0928,STABLE
2026-09-06,500040,Mosquera,5.5,321,21043,-20722,-0.1912,STABLE
2026-09-06,223340,Saka,9.5,37655,10915,26740,0.2185,STABLE
2026-09-06,204480,Rice,7.4,3880,23886,-20006,-0.1561,STABLE
2026-09-06,232413,Eze,6.4,1192,3647,-2455,-0.0239,STABLE
2026-09-06,184029,Ødegaard,6.6,18288,17807,481,0.0039,STABLE
2026-09-06,248857,Madueke,6.3,480,698,-218,-0.0022,STABLE
2026-09-06,195384,Merino,5.9,488,1626,-1138,-0.0113,STABLE
2026-09-06,444145,Martinelli,6.3,0,2307,-2307,-0.023,STABLE
2026-09-06,481655,Zubimendi,5.4,473,1901,-1428,-0.0141,STABLE
2026-09-06,616077,Dowman,5.4,117,257,-140,-0.0014,STABLE
2026-09-06,499175,Nwaneri,5.4,0,117,-117,-0.0012,STABLE
2026-09-06,438098,Fábio Vieira,5.5,0,99,-99,-0.001,STABLE
2026-09-06,200641,Nelson,5.5,0,30,-30,-0.0003,STABLE
2026-09-06,224117,Gyökeres,7.3,1804,14382,-12578,-0.1156,STABLE
2026-09-06,219847,Havertz,7.5,9060,15823,-6763,-0.0596,STABLE
2026-09-06,205651,G.Jesus,5.9,0,2791,-2791,-0.0278,STABLE
2026-09-06,199798,Konsa,4.4,55240,17956,37284,0.3036,STABLE
2026-09-06,208706,Bruno G.,6.8,279,7017,-6738,-0.0648,STABLE
2026-09-06,439509,Tzolis,6.5,6998,71681,-64683,-0.4708,STABLE
2026-09-06,72147,M.Bizot,4.5,209,272,-63,-0.0006,STABLE
2026-09-06,101188,Digne,4.5,0,265,-265,-0.0026,STABLE
2026-09-06,199796,Cash,4.5,4938,8435,-3497,-0.0307,STABLE
2026-09-06,149484,Mings,4.5,458,449,9,0.0001,STABLE
2026-09-06,244954,Pau,4.5,342,870,-528,-0.0052,STABLE
2026-09-06,515597,Bogarde,5.0,158,211,-53,-0.0005,STABLE
2026-09-06,441302,Maatsen,4.5,1392,962,430,0.0042,STABLE
2026-09-06,184667,Lindelöf,4.5,430,329,101,0.001,STABLE
2026-09-06,606798,A.García,4.0,3458,2493,965,0.0093,STABLE
2026-09-06,578545,Nedeljkovic,4.0,0,450,-450,-0.0045,STABLE
2026-09-06,195546,Buendía,6.0,1696,3557,-1861,-0.0182,STABLE
2026-09-06,215711,Bailey,5.4,0,1617,-1617,-0.0161,STABLE
2026-09-06,122806,McGinn,5.4,2317,5314,-2997,-0.0286,STABLE
2026-09-06,88894,Barkley,5.0,810,525,285,0.0028,STABLE
2026-09-06,226944,Kamara,5.0,783,776,7,0.0001,STABLE
2026-09-06,449871,Onana,5.0,29,67,-38,-0.0004,STABLE
2026-09-06,469247,Iling Jr,5.0,0,9,-9,-0.0001,STABLE
2026-09-06,645618,Burrowes,4.5,1531,1292,239,0.0024,STABLE
2026-09-06,577285,George Hemmings,4.5,7523,2510,5013,0.0491,STABLE
2026-09-06,653481,Alysson,5.0,96,127,-31,-0.0003,STABLE
2026-09-06,614071,Manzambi,5.9,95,451,-356,-0.0036,STABLE
2026-09-06,448089,Gomes,5.5,11,118,-107,-0.0011,STABLE
2026-09-06,178301,Watkins,7.8,0,41596,-41596,-0.3866,STABLE
2026-09-06,173879,Abraham,5.5,1118,464,654,0.0065,STABLE
2026-09-06,493105,Garnacho,5.9,377,1724,-1347,-0.0134,STABLE
2026-09-06,517052,N.Jackson,6.5,5892,2807,3085,0.0302,STABLE
2026-09-06,690838,Madjo,5.5,97,1051,-954,-0.0095,STABLE
2026-09-06,487992,Ruggeri,4.5,52,235,-183,-0.0018,STABLE
2026-09-06,433969,Suzuki,5.0,7075,1416,5659,0.0553,STABLE
2026-09-06,569577,Rowe,4.0,619,294,325,0.0032,STABLE
2026-09-06,571380,Lynch,4.5,0,986,-986,-0.0098,STABLE
2026-09-06,214590,Wan-Bissaka,4.5,563,326,237,0.0024,STABLE
2026-09-06,119090,Goretzka,6.0,372,302,70,0.0007,STABLE
2026-09-06,245719,Harwood-Bellis,4.5,205,55,150,0.0015,STABLE
2026-09-06,638987,Mbaye,6.0,1009,240,769,0.0077,STABLE
2026-09-06,457569,Petrović,4.5,5843,5454,389,0.0036,STABLE
2026-09-06,40383,Forster,4.0,5982,2377,3605,0.0338,STABLE
2026-09-06,444172,Dennis,4.0,0,319,-319,-0.0032,STABLE
