date,player_code,web_name,now_cost,transfers_in_event,transfers_out_event,net_velocity,velocity_ratio,trend
2026-09-19,154561,Raya,6.0,17546,1726,15820,0.0864,STABLE
2026-09-19,109745,Arrizabalaga,4.9,12,16,-4,-0.0,STABLE
2026-09-19,437495,Meslier,4.9,4,12,-8,-0.0001,STABLE
2026-09-19,226597,Gabriel,8.0,1652,6888,-5236,-0.0358,STABLE
2026-09-19,445122,J.Timber,6.5,978,174,804,0.008,STABLE
2026-09-19,462424,Saliba,5.9,24,112,-88,-0.0009,STABLE
2026-09-19,499169,Lewis-Skelly,5.5,96,342,-246,-0.0024,STABLE
2026-09-19,466075,Calafiori,5.8,7343,2389,4954,0.0246,STABLE
2026-09-19,448104,Hincapie,5.3,111,390,-279,-0.0027,STABLE
2026-09-19,198869,White,5.5,761,5555,-4794,-0.0432,STABLE
2026-09-19,500040,Mosquera,5.3,109,842,-733,-0.0071,STABLE
2026-09-19,223340,Saka,9.5,11814,1932,9882,0.0782,STABLE
2026-09-19,204480,Rice,7.4,1105,2217,-1112,-0.0089,STABLE
2026-09-19,232413,Eze,6.3,191,471,-280,-0.0027,STABLE
2026-09-19,184029,Ødegaard,6.8,9047,3635,5412,0.0386,STABLE
2026-09-19,248857,Madueke,6.2,97,109,-12,-0.0001,STABLE
2026-09-19,195384,Merino,5.8,73,194,-121,-0.0012,STABLE
2026-09-19,444145,Martinelli,6.3,0,63,-63,-0.0006,STABLE
2026-09-19,481655,Zubimendi,5.3,44,316,-272,-0.0027,STABLE
2026-09-19,616077,Dowman,5.3,38,46,-8,-0.0001,STABLE
2026-09-19,499175,Nwaneri,5.4,0,5,-5,-0.0001,STABLE
2026-09-19,438098,Fábio Vieira,5.5,0,7,-7,-0.0001,STABLE
2026-09-19,200641,Nelson,5.5,0,3,-3,-0.0,STABLE
2026-09-19,224117,Gyökeres,7.2,657,1443,-786,-0.0074,STABLE
2026-09-19,219847,Havertz,7.6,9145,2221,6924,0.0592,STABLE
2026-09-19,205651,G.Jesus,5.9,0,107,-107,-0.0011,STABLE
2026-09-19,199798,Konsa,4.6,27264,1931,25333,0.1825,STABLE
2026-09-19,208706,Bruno G.,6.7,512,363,149,0.0014,STABLE
2026-09-19,439509,Tzolis,6.4,1259,14585,-13326,-0.1053,STABLE
2026-09-19,72147,M.Bizot,4.5,4,110,-106,-0.0011,STABLE
2026-09-19,101188,Digne,4.5,0,27,-27,-0.0003,STABLE
2026-09-19,199796,Cash,4.4,351,1261,-910,-0.0083,STABLE
2026-09-19,149484,Mings,4.5,121,113,8,0.0001,STABLE
2026-09-19,244954,Pau,4.5,2,425,-423,-0.0042,STABLE
2026-09-19,515597,Bogarde,5.0,13,24,-11,-0.0001,STABLE
2026-09-19,441302,Maatsen,4.5,4,744,-740,-0.0073,STABLE
2026-09-19,184667,Lindelöf,4.5,93,91,2,0.0,STABLE
2026-09-19,606798,A.García,4.0,240,368,-128,-0.0012,STABLE
2026-09-19,578545,Nedeljkovic,4.0,0,38,-38,-0.0004,STABLE
2026-09-19,195546,Buendía,5.9,158,537,-379,-0.0037,STABLE
2026-09-19,215711,Bailey,5.4,0,52,-52,-0.0005,STABLE
2026-09-19,122806,McGinn,5.4,407,654,-247,-0.0024,STABLE
2026-09-19,88894,Barkley,5.0,73,103,-30,-0.0003,STABLE
2026-09-19,226944,Kamara,5.0,61,129,-68,-0.0007,STABLE
2026-09-19,449871,Onana,4.9,4,6,-2,-0.0,STABLE
2026-09-19,469247,Iling Jr,5.0,0,0,0,0.0,STABLE
2026-09-19,645618,Burrowes,4.5,74,235,-161,-0.0016,STABLE
2026-09-19,577285,George Hemmings,4.5,321,776,-455,-0.0044,STABLE
2026-09-19,653481,Alysson,5.0,31,21,10,0.0001,STABLE
2026-09-19,614071,Manzambi,5.9,94,41,53,0.0005,STABLE
2026-09-19,448089,Gomes,5.5,31,5,26,0.0003,STABLE
2026-09-19,178301,Watkins,7.8,0,1245,-1245,-0.0118,STABLE
2026-09-19,173879,Abraham,5.5,250,101,149,0.0015,STABLE
2026-09-19,493105,Garnacho,5.8,67,200,-133,-0.0013,STABLE
2026-09-19,517052,N.Jackson,6.5,1058,596,462,0.0045,STABLE
2026-09-19,690838,Madjo,5.4,11,98,-87,-0.0009,STABLE
2026-09-19,487992,Ruggeri,4.5,29,35,-6,-0.0001,STABLE
2026-09-19,433969,Suzuki,5.0,441,450,-9,-0.0001,STABLE
2026-09-19,569577,Rowe,4.0,38,73,-35,-0.0003,STABLE
2026-09-19,571380,Lynch,4.5,0,29,-29,-0.0003,STABLE
2026-09-19,214590,Wan-Bissaka,4.5,138,86,52,0.0005,STABLE
2026-09-19,119090,Goretzka,5.9,2,41,-39,-0.0004,STABLE
2026-09-19,245719,Harwood-Bellis,4.5,26,6,20,0.0002,STABLE
2026-09-19,638987,Mbaye,6.0,138,48,90,0.0009,STABLE
2026-09-19,457569,Petrović,4.5,556,1080,-524,-0.0049,STABLE
2026-09-19,40383,Forster,4.0,1030,374,656,0.0061,STABLE
2026-09-19,444172,Dennis,4.0,0,65,-65,-0.0006,STABLE
2026-09-19,463981,Hill,5.5,216,234,-18,-0.0002,STABLE
2026-09-19,494521,Truffert,5.5,423,794,-371,-0.0035,STABLE
2026-09-19,242882,Diakité,5.0,75,69,6,0.0001,STABLE
2026-09-19,620487,Milosavljević,4.9,4,5,-1,-0.0,STABLE
2026-09-19,54469,Smith,4.5,36,34,2,0.0,STABLE
2026-09-19,436893,J.Araujo,4.4,3,4,-1,-0.0,STABLE
2026-09-19,575901,Soler,4.0,80,60,20,0.0002,STABLE
2026-09-19,499604,Rayan,6.3,371,703,-332,-0.0032,STABLE
2026-09-19,201658,Tavernier,6.1,13578,1703,11875,0.1051,STABLE
2026-09-19,503139,Scott,6.1,2670,2014,656,0.0059,STABLE
2026-09-19,222683,Kluivert,6.0,662,364,298,0.0029,STABLE
2026-09-19,155408,Cook,5.0,30,79,-49,-0.0005,STABLE
2026-09-19,496208,Gannon-Doak,4.9,8,28,-20,-0.0002,STABLE
2026-09-19,200785,Adams,5.0,98,140,-42,-0.0004,STABLE
