date,player_code,web_name,now_cost,transfers_in_event,transfers_out_event,net_velocity,velocity_ratio,trend
2026-09-26,154561,Raya,6.1,117483,42506,74977,0.4066,STABLE
2026-09-26,109745,Arrizabalaga,4.9,94,227,-133,-0.0013,STABLE
2026-09-26,437495,Meslier,4.9,44,111,-67,-0.0007,STABLE
2026-09-26,226597,Gabriel,8.0,21490,61376,-39886,-0.2743,STABLE
2026-09-26,445122,J.Timber,6.5,11078,3587,7491,0.0743,STABLE
2026-09-26,462424,Saliba,5.9,348,997,-649,-0.0065,STABLE
2026-09-26,499169,Lewis-Skelly,5.4,802,4676,-3874,-0.0383,STABLE
2026-09-26,466075,Calafiori,5.8,68845,58010,10835,0.0539,STABLE
2026-09-26,448104,Hincapie,5.2,1304,5387,-4083,-0.0401,STABLE
2026-09-26,198869,White,5.5,3199,62474,-59275,-0.5389,STABLE
2026-09-26,500040,Mosquera,5.3,1071,8711,-7640,-0.074,STABLE
2026-09-26,223340,Saka,9.5,94767,42574,52193,0.4103,STABLE
2026-09-26,204480,Rice,7.4,7312,73769,-66457,-0.5385,STABLE
2026-09-26,232413,Eze,6.2,2015,6299,-4284,-0.042,STABLE
2026-09-26,184029,Ødegaard,6.8,68707,81476,-12769,-0.0915,STABLE
2026-09-26,248857,Madueke,6.2,687,1465,-778,-0.0077,STABLE
2026-09-26,195384,Merino,5.8,649,2676,-2027,-0.0201,STABLE
2026-09-26,444145,Martinelli,6.3,0,501,-501,-0.005,STABLE
2026-09-26,481655,Zubimendi,5.3,449,3471,-3022,-0.0299,STABLE
2026-09-26,616077,Dowman,5.3,420,534,-114,-0.0011,STABLE
2026-09-26,499175,Nwaneri,5.4,0,48,-48,-0.0005,STABLE
2026-09-26,438098,Fábio Vieira,5.5,0,35,-35,-0.0003,STABLE
2026-09-26,200641,Nelson,5.5,0,18,-18,-0.0002,STABLE
2026-09-26,224117,Gyökeres,7.1,7053,15353,-8300,-0.0782,STABLE
2026-09-26,219847,Havertz,7.6,49786,50228,-442,-0.0038,STABLE
2026-09-26,205651,G.Jesus,5.9,0,904,-904,-0.009,STABLE
2026-09-26,199798,Konsa,4.6,83943,40975,42968,0.3096,STABLE
2026-09-26,208706,Bruno G.,6.7,4954,6947,-1993,-0.0192,STABLE
2026-09-26,439509,Tzolis,6.3,10753,132411,-121658,-0.978,FALLING_ALERT
2026-09-26,72147,M.Bizot,4.5,54,924,-870,-0.0087,STABLE
2026-09-26,101188,Digne,4.5,0,199,-199,-0.002,STABLE
2026-09-26,199796,Cash,4.4,2431,23406,-20975,-0.1914,STABLE
2026-09-26,149484,Mings,4.5,1502,1260,242,0.0024,STABLE
2026-09-26,244954,Pau,4.5,40,2912,-2872,-0.0285,STABLE
2026-09-26,515597,Bogarde,4.9,156,415,-259,-0.0026,STABLE
2026-09-26,441302,Maatsen,4.4,48,5724,-5676,-0.0562,STABLE
2026-09-26,184667,Lindelöf,4.5,908,1162,-254,-0.0025,STABLE
2026-09-26,606798,A.García,4.0,1685,5578,-3893,-0.0378,STABLE
2026-09-26,578545,Nedeljkovic,4.0,0,497,-497,-0.005,STABLE
2026-09-26,195546,Buendía,5.9,10979,3650,7329,0.0719,STABLE
2026-09-26,215711,Bailey,5.4,0,437,-437,-0.0044,STABLE
2026-09-26,122806,McGinn,5.4,6187,7695,-1508,-0.0144,STABLE
2026-09-26,88894,Barkley,5.0,516,1652,-1136,-0.0113,STABLE
2026-09-26,226944,Kamara,5.0,1173,1435,-262,-0.0026,STABLE
2026-09-26,449871,Onana,4.9,36,88,-52,-0.0005,STABLE
2026-09-26,469247,Iling Jr,5.0,0,10,-10,-0.0001,STABLE
2026-09-26,645618,Burrowes,4.5,584,3133,-2549,-0.0252,STABLE
2026-09-26,577285,George Hemmings,4.5,2955,8993,-6038,-0.059,STABLE
2026-09-26,653481,Alysson,5.0,64,723,-659,-0.0066,STABLE
2026-09-26,614071,Manzambi,5.9,26298,2727,23571,0.2338,STABLE
2026-09-26,448089,Gomes,5.5,409,172,237,0.0024,STABLE
2026-09-26,178301,Watkins,7.8,0,11227,-11227,-0.1069,STABLE
2026-09-26,173879,Abraham,5.5,1479,1588,-109,-0.0011,STABLE
2026-09-26,493105,Garnacho,5.8,469,2569,-2100,-0.0209,STABLE
2026-09-26,517052,N.Jackson,6.5,31416,7032,24384,0.2372,STABLE
2026-09-26,690838,Madjo,5.4,167,1643,-1476,-0.0147,STABLE
2026-09-26,487992,Ruggeri,4.5,463,289,174,0.0017,STABLE
2026-09-26,433969,Suzuki,5.0,12538,5824,6714,0.0647,STABLE
2026-09-26,569577,Rowe,4.0,285,840,-555,-0.0055,STABLE
2026-09-26,571380,Lynch,4.5,0,653,-653,-0.0065,STABLE
2026-09-26,214590,Wan-Bissaka,4.5,1329,1323,6,0.0001,STABLE
2026-09-26,119090,Goretzka,5.9,19,391,-372,-0.0037,STABLE
2026-09-26,245719,Harwood-Bellis,4.5,167,165,2,0.0,STABLE
2026-09-26,638987,Mbaye,6.0,813,1052,-239,-0.0024,STABLE
2026-09-26,481283,Wright,4.0,6399,668,5731,0.0572,STABLE
2026-09-26,457569,Petrović,4.5,5459,10638,-5179,-0.0489,STABLE
2026-09-26,40383,Forster,4.0,7510,6628,882,0.0082,STABLE
2026-09-26,444172,Dennis,4.0,0,507,-507,-0.0051,STABLE
2026-09-26,463981,Hill,5.5,2833,2818,15,0.0001,STABLE
2026-09-26,494521,Truffert,5.4,4081,11183,-7102,-0.067,STABLE
2026-09-26,242882,Diakité,4.9,431,882,-451,-0.0045,STABLE
2026-09-26,620487,Milosavljević,4.9,23,38,-15,-0.0001,STABLE
2026-09-26,54469,Smith,4.5,366,438,-72,-0.0007,STABLE
2026-09-26,436893,J.Araujo,4.4,32,42,-10,-0.0001,STABLE
2026-09-26,575901,Soler,4.0,681,1033,-352,-0.0035,STABLE
2026-09-26,499604,Rayan,6.3,3556,9105,-5549,-0.0538,STABLE
2026-09-26,201658,Tavernier,6.1,75071,39318,35753,0.3153,STABLE
2026-09-26,503139,Scott,6.1,21157,35712,-14555,-0.1307,STABLE
2026-09-26,222683,Kluivert,6.0,2283,16478,-14195,-0.1394,STABLE
2026-09-26,155408,Cook,5.0,246,1070,-824,-0.0082,STABLE
2026-09-26,496208,Gannon-Doak,4.9,128,344,-216,-0.0022,STABLE
2026-09-26,200785,Adams,5.0,987,1511,-524,-0.0052,STABLE
2026-09-26,111317,Brooks,5.0,160,305,-145,-0.0014,STABLE
2026-09-26,158499,Christie,5.0,269,225,44,0.0004,STABLE
2026-09-26,614574,Tóth.A,4.9,25,53,-28,-0.0003,STABLE
2026-09-26,489888,Adli,4.9,22,69,-47,-0.0005,STABLE
2026-09-26,560262,Kroupi.Jr,7.4,163,750,-587,-0.0058,STABLE
2026-09-26,444102,Evanilson,6.0,15351,19409,-4058,-0.0381,STABLE
2026-09-26,168636,Enes Ünal,5.5,0,48,-48,-0.0005,STABLE
2026-09-26,561245,Rodríguez,6.0,659,654,5,0.0,STABLE
2026-09-26,483067,Silva,5.0,5050,2844,2206,0.0219,STABLE
2026-09-26,494928,Sanchez,4.4,138,396,-258,-0.0026,STABLE
2026-09-26,523700,Jebbison,5.0,804,820,-16,-0.0002,STABLE
2026-09-26,230650,Di Gregorio,4.5,170,174,-4,-0.0,STABLE
2026-09-26,200720,Kelleher,5.0,18296,12082,6214,0.0554,STABLE
2026-09-26,507433,Valdimarsson,4.5,266,301,-35,-0.0003,STABLE
2026-09-26,432830,Collins,5.4,108,8588,-8480,-0.0831,STABLE
2026-09-26,444765,Van den Berg,4.9,34,296,-262,-0.0026,STABLE
2026-09-26,249231,Lewis-Potter,5.5,3426,11224,-7798,-0.0754,STABLE
2026-09-26,191866,Ajer,4.5,10300,20788,-10488,-0.0973,STABLE
2026-09-26,607464,Kayode,4.6,11917,19346,-7429,-0.0645,STABLE
2026-09-26,194010,Henry,4.4,147,540,-393,-0.0039,STABLE
2026-09-26,472713,Hickey,4.5,162,226,-64,-0.0006,STABLE
2026-09-26,570241,Ji-soo,4.4,56,83,-27,-0.0003,STABLE
