date,player_code,web_name,now_cost,transfers_in_event,transfers_out_event,net_velocity,velocity_ratio,trend
2026-08-28,154561,Raya,6.0,106169,81446,24723,0.14,STABLE
2026-08-28,109745,Arrizabalaga,5.0,322,1380,-1058,-0.0106,STABLE
2026-08-28,437495,Meslier,5.0,101,492,-391,-0.0039,STABLE
2026-08-28,226597,Gabriel,8.0,58520,123252,-64732,-0.4097,STABLE
2026-08-28,445122,J.Timber,6.5,400,3095,-2695,-0.0269,STABLE
2026-08-28,462424,Saliba,6.0,842,6793,-5951,-0.0592,STABLE
2026-08-28,499169,Lewis-Skelly,5.5,9650,9003,647,0.0064,STABLE
2026-08-28,466075,Calafiori,5.6,308777,41329,267448,1.4567,RISING_LOCK
2026-08-28,448104,Hincapie,5.4,3893,40870,-36977,-0.359,STABLE
2026-08-28,198869,White,5.5,143996,24806,119190,1.0474,RISING_LOCK
2026-08-28,500040,Mosquera,5.5,15349,45612,-30263,-0.2717,STABLE
2026-08-28,223340,Saka,9.5,88460,34901,53559,0.4426,STABLE
2026-08-28,204480,Rice,7.5,35378,156779,-121401,-0.9087,FALLING_ALERT
2026-08-28,232413,Eze,6.5,5686,44285,-38599,-0.3733,STABLE
2026-08-28,184029,Ødegaard,6.6,288463,36557,251906,2.0381,RISING_LOCK
2026-08-28,248857,Madueke,6.4,1403,8202,-6799,-0.0676,STABLE
2026-08-28,195384,Merino,6.0,2412,15206,-12794,-0.1264,STABLE
2026-08-28,444145,Martinelli,6.4,1310,7012,-5702,-0.0568,STABLE
2026-08-28,481655,Zubimendi,5.5,1572,20489,-18917,-0.1855,STABLE
2026-08-28,616077,Dowman,5.4,471,2323,-1852,-0.0185,STABLE
2026-08-28,499175,Nwaneri,5.5,75,324,-249,-0.0025,STABLE
2026-08-28,438098,Fábio Vieira,5.5,80,215,-135,-0.0014,STABLE
2026-08-28,200641,Nelson,5.5,63,171,-108,-0.0011,STABLE
2026-08-28,224117,Gyökeres,7.4,8744,236598,-227854,-2.0128,FALLING_LOCK
2026-08-28,219847,Havertz,7.5,186687,38487,148200,1.2865,RISING_LOCK
2026-08-28,205651,G.Jesus,6.0,1901,7144,-5243,-0.0521,STABLE
2026-08-28,199798,Konsa,4.5,49470,228617,-179147,-1.4757,FALLING_LOCK
2026-08-28,208706,Bruno G.,6.9,846,126032,-125186,-1.1877,FALLING_LOCK
2026-08-28,439509,Tzolis,6.5,235264,55146,180118,1.1819,RISING_LOCK
2026-08-28,98980,Martinez,5.0,14402,56517,-42115,-0.39,STABLE
2026-08-28,72147,M.Bizot,4.5,838,876,-38,-0.0004,STABLE
2026-08-28,101188,Digne,4.5,0,4963,-4963,-0.0495,STABLE
2026-08-28,199796,Cash,4.5,26933,105782,-78849,-0.6845,STABLE
2026-08-28,149484,Mings,4.5,3245,3489,-244,-0.0024,STABLE
2026-08-28,244954,Pau,4.5,1829,5032,-3203,-0.0318,STABLE
2026-08-28,515597,Bogarde,5.0,632,975,-343,-0.0034,STABLE
2026-08-28,441302,Maatsen,4.5,2541,8806,-6265,-0.0618,STABLE
2026-08-28,184667,Lindelöf,4.5,1772,3990,-2218,-0.022,STABLE
2026-08-28,606798,A.García,4.0,7304,13860,-6556,-0.0634,STABLE
2026-08-28,578545,Nedeljkovic,4.0,0,7216,-7216,-0.0719,STABLE
2026-08-28,195546,Buendía,6.0,4994,21716,-16722,-0.1633,STABLE
2026-08-28,215711,Bailey,5.5,998,2642,-1644,-0.0164,STABLE
2026-08-28,122806,McGinn,5.5,7574,44387,-36813,-0.3486,STABLE
2026-08-28,88894,Barkley,5.0,1861,2702,-841,-0.0084,STABLE
2026-08-28,226944,Kamara,5.0,2481,4716,-2235,-0.0222,STABLE
2026-08-28,449871,Onana,5.0,156,528,-372,-0.0037,STABLE
2026-08-28,469247,Iling Jr,5.0,0,120,-120,-0.0012,STABLE
2026-08-28,645618,Burrowes,4.5,3503,6744,-3241,-0.032,STABLE
2026-08-28,577285,George Hemmings,4.5,8673,5457,3216,0.0317,STABLE
2026-08-28,653481,Alysson,5.0,342,590,-248,-0.0025,STABLE
2026-08-28,614071,Manzambi,6.0,232,8769,-8537,-0.085,STABLE
2026-08-28,448089,Gomes,5.5,154,1877,-1723,-0.0172,STABLE
