date,player_code,web_name,now_cost,transfers_in_event,transfers_out_event,net_velocity,velocity_ratio,trend
2026-09-11,499604,Rayan,6.4,6540,34105,-27565,-0.265,STABLE
2026-09-11,201658,Tavernier,6.0,135641,39743,95898,0.8962,RISING_ALERT
2026-09-11,503139,Scott,6.1,311611,45647,265964,2.3961,RISING_LOCK
2026-09-11,222683,Kluivert,6.0,6624,16640,-10016,-0.0982,STABLE
2026-09-11,155408,Cook,5.0,1807,2850,-1043,-0.0104,STABLE
2026-09-11,496208,Gannon-Doak,4.9,338,876,-538,-0.0054,STABLE
2026-09-11,200785,Adams,5.0,4717,2991,1726,0.0172,STABLE
2026-09-11,111317,Brooks,5.0,623,688,-65,-0.0006,STABLE
2026-09-11,158499,Christie,5.0,871,463,408,0.0041,STABLE
2026-09-11,614574,Tóth.A,5.0,61,169,-108,-0.0011,STABLE
2026-09-11,489888,Adli,4.9,43,276,-233,-0.0023,STABLE
2026-09-11,560262,Kroupi.Jr,7.4,171,2895,-2724,-0.0271,STABLE
2026-09-11,444102,Evanilson,6.0,38448,36451,1997,0.0188,STABLE
2026-09-11,168636,Enes Ünal,5.5,0,197,-197,-0.002,STABLE
2026-09-11,561245,Rodríguez,6.0,1079,1437,-358,-0.0036,STABLE
2026-09-11,483067,Silva,5.0,4066,4760,-694,-0.0069,STABLE
2026-09-11,494928,Sanchez,4.5,225,1309,-1084,-0.0108,STABLE
2026-09-11,523700,Jebbison,5.0,2822,1562,1260,0.0126,STABLE
2026-09-11,230650,Di Gregorio,4.5,633,435,198,0.002,STABLE
2026-09-11,200720,Kelleher,5.0,28222,46316,-18094,-0.1596,STABLE
2026-09-11,507433,Valdimarsson,4.5,504,842,-338,-0.0034,STABLE
2026-09-11,432830,Collins,5.5,1216,60568,-59352,-0.5751,STABLE
2026-09-11,444765,Van den Berg,4.9,62,1094,-1032,-0.0103,STABLE
2026-09-11,249231,Lewis-Potter,5.5,21734,25642,-3908,-0.0375,STABLE
2026-09-11,191866,Ajer,4.5,41780,78974,-37194,-0.34,STABLE
2026-09-11,607464,Kayode,4.6,41139,90499,-49360,-0.419,STABLE
2026-09-11,194010,Henry,4.5,260,1614,-1354,-0.0135,STABLE
2026-09-11,472713,Hickey,4.5,258,602,-344,-0.0034,STABLE
2026-09-11,570241,Ji-soo,4.5,90,199,-109,-0.0011,STABLE
2026-09-11,513086,Schuster,4.5,521,554,-33,-0.0003,STABLE
2026-09-11,513418,Schade,6.0,22057,66613,-44556,-0.4149,STABLE
2026-09-11,533463,O.Dango,6.4,1074,17647,-16573,-0.1634,STABLE
2026-09-11,440089,Damsgaard,5.5,4462,3698,764,0.0076,STABLE
2026-09-11,207283,Jensen,5.5,30,3530,-3500,-0.0349,STABLE
2026-09-11,204580,Janelt,5.0,134018,28587,105431,1.0118,RISING_LOCK
2026-09-11,543295,Milambo,5.0,22,28,-6,-0.0001,STABLE
2026-09-11,244858,Carvalho,5.0,294,290,4,0.0,STABLE
2026-09-11,508395,Yarmoliuk,4.9,625,12938,-12313,-0.1212,STABLE
2026-09-11,183656,Dasilva,5.0,31,552,-521,-0.0052,STABLE
2026-09-11,444180,Anthony,6.0,597,2079,-1482,-0.0148,STABLE
2026-09-11,502500,Thiago,7.9,18994,252797,-233803,-1.9102,FALLING_LOCK
2026-09-11,593174,Furo,4.5,15988,11830,4158,0.0407,STABLE
2026-09-11,75115,Wilson,5.5,2356,4922,-2566,-0.0255,STABLE
2026-09-11,513545,M.Sangaré,5.7,92337,249961,-157624,-1.2451,FALLING_LOCK
2026-09-11,613804,Diouf,4.5,1543,1688,-145,-0.0014,STABLE
2026-09-11,489639,Verbruggen,4.5,188752,148342,40410,0.2795,STABLE
2026-09-11,49262,Steele,4.0,38311,26670,11641,0.1072,STABLE
2026-09-11,231416,F.Kadıoğlu,4.4,4982,19603,-14621,-0.1411,STABLE
2026-09-11,204120,Boscagli,4.5,1811,2288,-477,-0.0047,STABLE
2026-09-11,465730,De Cuyper,4.8,466121,99232,366889,2.5693,RISING_LOCK
2026-09-11,83299,Dunk,4.5,14621,7932,6689,0.0651,STABLE
2026-09-11,550090,Coppola,4.5,143,193,-50,-0.0005,STABLE
2026-09-11,223434,Igor,4.5,0,1754,-1754,-0.0175,STABLE
2026-09-11,451490,Costinha,4.5,168,259,-91,-0.0009,STABLE
2026-09-11,454490,Svoboda,5.0,723,781,-58,-0.0006,STABLE
2026-09-11,451340,Mitoma,5.9,69,411,-342,-0.0034,STABLE
2026-09-11,592031,Minteh,5.9,29,642,-613,-0.0061,STABLE
2026-09-11,532529,Hinshelwood,6.0,979,35570,-34591,-0.3391,STABLE
2026-09-11,60307,Groß,5.6,224834,153416,71418,0.5386,STABLE
2026-09-11,463067,Georginio,5.5,900,14933,-14033,-0.1387,STABLE
2026-09-11,219249,O'Riley,5.5,784,1202,-418,-0.0042,STABLE
2026-09-11,514254,Gomez,5.0,79452,78324,1128,0.0103,STABLE
2026-09-11,536916,Buonanotte,5.0,0,35,-35,-0.0003,STABLE
2026-09-11,509416,Ayari,5.4,1570,4884,-3314,-0.0329,STABLE
2026-09-11,467779,Wieffer,5.0,57,16187,-16130,-0.1603,STABLE
2026-09-11,597320,Howell,4.5,0,497,-497,-0.005,STABLE
2026-09-11,549074,Watson,5.0,0,17,-17,-0.0002,STABLE
2026-09-11,556637,Oriola,4.5,1914,2678,-764,-0.0076,STABLE
2026-09-11,700308,Yohanna,4.9,309,1059,-750,-0.0075,STABLE
2026-09-11,608181,Tzimas,5.5,62,120,-58,-0.0006,STABLE
2026-09-11,647850,Kostoulas,5.5,12534,6759,5775,0.0572,STABLE
2026-09-11,487117,Ferguson,5.0,311,443,-132,-0.0013,STABLE
2026-09-11,222694,Struijk,5.0,1172,1977,-805,-0.008,STABLE
2026-09-11,610799,Vuskovic,5.0,101677,33167,68510,0.6439,STABLE
2026-09-11,538007,David,6.0,2361,4298,-1937,-0.0193,STABLE
2026-09-11,612855,Osman,5.0,118,241,-123,-0.0012,STABLE
2026-09-11,611695,Yalcouyé,4.5,145612,46637,98975,0.9302,RISING_ALERT
2026-09-11,512123,Hadjam,4.5,354,494,-140,-0.0014,STABLE
2026-09-11,519324,Cozier-Duberry,5.0,0,37,-37,-0.0004,STABLE
2026-09-11,592984,Andrés,5.5,447,163,284,0.0028,STABLE
2026-09-11,471551,Azeez,5.5,103,51,52,0.0005,STABLE
2026-09-11,98980,Martinez,5.0,94444,41596,52848,0.4796,STABLE
2026-09-11,244850,Rogers,7.6,825036,104099,720937,4.3799,RISING_LOCK
2026-09-11,56979,Henderson,4.9,133,479,-346,-0.0035,STABLE
2026-09-11,50175,Welbeck,5.9,6370,11086,-4716,-0.0464,STABLE
2026-09-11,215059,Sánchez,4.9,0,37096,-37096,-0.3637,STABLE
2026-09-11,508479,Jörgensen,5.0,0,89,-89,-0.0009,STABLE
2026-09-11,225796,James,5.4,43147,73688,-30541,-0.2647,STABLE
2026-09-11,180736,Chalobah,5.5,0,1185,-1185,-0.0118,STABLE
2026-09-11,482609,Gusto,5.0,6130,11609,-5479,-0.0536,STABLE
2026-09-11,444463,Fofana,5.0,6826,1640,5186,0.0518,STABLE
2026-09-11,242880,B.Badiashile,4.5,0,218,-218,-0.0022,STABLE
2026-09-11,551210,Hato,4.5,41792,12466,29326,0.2881,STABLE
2026-09-11,460028,Colwill,4.9,4159,18189,-14030,-0.1373,STABLE
2026-09-11,574458,M.Sarr,4.5,0,896,-896,-0.009,STABLE
2026-09-11,577016,Acheampong,4.5,4705,3693,1012,0.01,STABLE
2026-09-11,620109,Palestra,5.4,402,31178,-30776,-0.3017,STABLE
2026-09-11,244851,Palmer,9.7,668152,89862,578290,3.8247,RISING_LOCK
2026-09-11,247632,Neto,6.5,23775,13324,10451,0.1017,STABLE
2026-09-11,624773,Estêvão,6.4,3360,11717,-8357,-0.0823,STABLE
2026-09-11,463936,Gittens,5.9,230,408,-178,-0.0018,STABLE
2026-09-11,486672,Caicedo,5.4,1303,38895,-37592,-0.365,STABLE
2026-09-11,514356,Lavia,5.0,6271,3347,2924,0.0291,STABLE
2026-09-11,491007,D.Essugo,4.5,0,3580,-3580,-0.0357,STABLE
2026-09-11,593117,Quenda,5.4,140,536,-396,-0.004,STABLE
2026-09-11,475168,João Pedro,7.7,307505,90770,216735,0.8796,RISING_ALERT
2026-09-11,499309,Marc Guiu,5.0,0,7458,-7458,-0.0743,STABLE
2026-09-11,567119,Mheuka,4.5,6117,4791,1326,0.0132,STABLE
2026-09-11,503037,Emegha,5.0,1703,2534,-831,-0.0083,STABLE
2026-09-11,437499,Lacroix,6.0,46573,65070,-18497,-0.1592,STABLE
2026-09-11,549939,Penders,4.5,235,643,-408,-0.0041,STABLE
2026-09-11,622758,Anselmino,4.5,189,175,14,0.0001,STABLE
2026-09-11,543158,Barco,5.5,701,1211,-510,-0.0051,STABLE
2026-09-11,498444,Chavarria,4.9,520,1775,-1255,-0.0125,STABLE
2026-09-11,231065,Pinnock,4.5,537,610,-73,-0.0007,STABLE
2026-09-11,428580,Onyeka,4.9,509,1334,-825,-0.0082,STABLE
2026-09-11,472739,Rushworth,4.5,4035,13160,-9125,-0.0896,STABLE
2026-09-11,484389,Dovin,4.0,0,14959,-14959,-0.1461,STABLE
2026-09-11,110690,Wilson,4.5,204,1822,-1618,-0.0161,STABLE
2026-09-11,461102,Thomas,4.0,110885,65856,45029,0.3816,STABLE
2026-09-11,436761,Kitching,4.0,0,8743,-8743,-0.0867,STABLE
2026-09-11,451284,van Ewijk,4.0,25389,109594,-84205,-0.6925,STABLE
2026-09-11,173878,Dasilva,4.0,1859,3698,-1839,-0.0181,STABLE
2026-09-11,465390,Kesler-Hayden,4.0,93,550,-457,-0.0046,STABLE
2026-09-11,80178,Bidwell,4.0,542,641,-99,-0.001,STABLE
2026-09-11,204813,Latibeaudiere,4.0,224,296,-72,-0.0007,STABLE
2026-09-11,220583,Woolfenden,4.0,300,1532,-1232,-0.0123,STABLE
2026-09-11,577411,Brau,4.0,0,377,-377,-0.0038,STABLE
2026-09-11,539142,Amenda,4.0,2810,4488,-1678,-0.0165,STABLE
2026-09-11,480457,Rudoni,5.0,752,1414,-662,-0.0066,STABLE
2026-09-11,168144,Grimes,5.0,419,2014,-1595,-0.0159,STABLE
2026-09-11,501459,Sakamoto,4.9,179,934,-755,-0.0075,STABLE
2026-09-11,241293,Mason-Clark,5.4,182,779,-597,-0.006,STABLE
2026-09-11,439668,Eccles,4.9,72,249,-177,-0.0018,STABLE
2026-09-11,226965,Torp,5.4,50,1251,-1201,-0.012,STABLE
2026-09-11,684268,Shepherd,4.5,1111,2351,-1240,-0.0124,STABLE
2026-09-11,469272,Tchaouna,5.4,167,1188,-1021,-0.0102,STABLE
2026-09-11,492498,Borges Rodrigues,4.5,0,2777,-2777,-0.0277,STABLE
2026-09-11,629397,Andrews,4.5,0,6589,-6589,-0.0654,STABLE
2026-09-11,176412,Wright,5.4,111,1588,-1477,-0.0147,STABLE
2026-09-11,230730,Thomas-Asante,5.0,9281,10216,-935,-0.0092,STABLE
2026-09-11,218997,Simms,5.0,4590,11011,-6421,-0.0632,STABLE
2026-09-11,551262,Markelo,5.0,0,117,-117,-0.0012,STABLE
2026-09-11,549653,Bassette,4.5,0,308,-308,-0.0031,STABLE
2026-09-11,210156,Awoniyi,5.5,5719,7783,-2064,-0.0204,STABLE
2026-09-11,661888,Yirenkyi,4.9,513,2563,-2050,-0.0204,STABLE
2026-09-11,196100,Hamer,5.4,125,1019,-894,-0.0089,STABLE
2026-09-11,627221,Cherif,5.0,1097,1313,-216,-0.0022,STABLE
2026-09-11,79602,Bentley,4.0,27911,6752,21159,0.2095,STABLE
2026-09-11,242893,Gboho,5.5,43,5,38,0.0004,STABLE
2026-09-11,566213,Mfuni,4.0,484,28,456,0.0046,STABLE
2026-09-11,485337,Guessand,5.5,804,815,-11,-0.0001,STABLE
2026-09-11,220362,Disasi,4.5,4900,1877,3023,0.0302,STABLE
2026-09-11,172649,Henderson,5.0,23757,13317,10440,0.1004,STABLE
2026-09-11,121709,Benitez,4.5,472,793,-321,-0.0032,STABLE
2026-09-11,427623,Richards,5.0,6661,6908,-247,-0.0024,STABLE
2026-09-11,651426,Canvot,4.9,1957,3327,-1370,-0.0136,STABLE
2026-09-11,244723,Mitchell,4.5,185664,35694,149970,1.3295,RISING_LOCK
2026-09-11,218364,Sosa,4.5,0,595,-595,-0.006,STABLE
2026-09-11,515621,Chadi Riad,4.4,48,546,-498,-0.005,STABLE
2026-09-11,242313,Mingueza,4.4,515,766,-251,-0.0025,STABLE
2026-09-11,232185,Sarr,6.3,149,29093,-28944,-0.2849,STABLE
2026-09-11,496221,Wharton,5.5,7140,8625,-1485,-0.0146,STABLE
2026-09-11,488024,Yeremy,5.5,24389,6464,17925,0.1775,STABLE
2026-09-11,108413,Hughes,4.5,21881,87208,-65327,-0.5574,STABLE
2026-09-11,152551,Lerma,4.9,257,895,-638,-0.0064,STABLE
2026-09-11,209400,Kamada,5.0,12875,4601,8274,0.0821,STABLE
2026-09-11,489706,Devenny,5.0,0,235,-235,-0.0024,STABLE
2026-09-11,606921,Esse,5.0,0,860,-860,-0.0086,STABLE
2026-09-11,536694,M.França,4.9,57,574,-517,-0.0052,STABLE
2026-09-11,438464,Doucouré,4.9,416,778,-362,-0.0036,STABLE
2026-09-11,450542,J.Rak-Sakyi,4.9,55,116,-61,-0.0006,STABLE
2026-09-11,590014,Cardines,4.5,0,13,-13,-0.0001,STABLE
2026-09-11,672492,Drakes-Thomas,4.5,740,866,-126,-0.0013,STABLE
2026-09-11,247412,Strand Larsen,6.0,11966,7089,4877,0.0482,STABLE
2026-09-11,231747,Mateta,6.4,279,58850,-58571,-0.5654,STABLE
2026-09-11,205533,Nketiah,5.5,23014,7261,15753,0.1554,STABLE
2026-09-11,660392,Uche,5.0,0,0,0,0.0,STABLE
2026-09-11,433154,McNeil,5.4,391,1456,-1065,-0.0106,STABLE
2026-09-11,169593,Matthews,4.0,4353,6112,-1759,-0.017,STABLE
2026-09-11,223723,Tomiyasu,4.5,503,2592,-2089,-0.0208,STABLE
2026-09-11,570794,Khalaili,5.0,13741,3683,10058,0.1,STABLE
2026-09-11,559152,Gozo,5.0,93,155,-62,-0.0006,STABLE
2026-09-11,605972,Ahanor,4.5,611,126,485,0.0049,STABLE
2026-09-11,172850,Chilwell,4.5,28288,4137,24151,0.2391,STABLE
2026-09-11,450063,Timber,5.0,1430,373,1057,0.0106,STABLE
2026-09-11,533646,Osorio,5.5,340,86,254,0.0025,STABLE
2026-09-11,128295,Nørgaard,4.9,78,1043,-965,-0.0096,STABLE
2026-09-11,242898,Johnson,5.9,900,1769,-869,-0.0087,STABLE
2026-09-11,111234,Pickford,5.5,54854,55939,-1085,-0.0093,STABLE
2026-09-11,229600,Travers,5.0,331,342,-11,-0.0001,STABLE
2026-09-11,138001,King,4.5,238,323,-85,-0.0008,STABLE
2026-09-11,17761,Tarkowski,6.0,132235,74192,58043,0.4727,STABLE
2026-09-11,480455,Branthwaite,5.5,28109,16805,11304,0.1089,STABLE
2026-09-11,106611,Keane,4.9,1043,13159,-12116,-0.119,STABLE
2026-09-11,512462,O'Brien,4.9,533,3591,-3058,-0.0304,STABLE
2026-09-11,224967,Mykolenko,4.5,52911,28899,24012,0.2309,STABLE
2026-09-11,243571,Patterson,4.5,0,635,-635,-0.0063,STABLE
2026-09-11,499300,Aznou,4.0,0,2650,-2650,-0.0264,STABLE
2026-09-11,215413,Dewsbury-Hall,6.5,106974,78144,28830,0.2645,STABLE
2026-09-11,114283,Grealish,6.5,13148,5131,8017,0.0795,STABLE
2026-09-11,232928,Garner,6.0,1838,3297,-1459,-0.0146,STABLE
2026-09-11,550615,George,5.5,37878,10138,27740,0.2747,STABLE
2026-09-11,502697,Alcaraz,5.0,496,1054,-558,-0.0056,STABLE
2026-09-11,609873,Armstrong,5.0,10611,7303,3308,0.0328,STABLE
2026-09-11,496661,Dibling,5.4,188,396,-208,-0.0021,STABLE
2026-09-11,513466,Röhl,5.0,478,818,-340,-0.0034,STABLE
2026-09-11,244860,Hackney,5.5,1270,1601,-331,-0.0033,STABLE
2026-09-11,486385,Beto,5.4,0,52559,-52559,-0.5153,STABLE
2026-09-11,586309,Barry,5.6,212913,90768,122145,1.0906,RISING_LOCK
2026-09-11,154043,Maitland-Niles,4.5,13731,2744,10987,0.1094,STABLE
2026-09-11,629068,Graham,4.5,8288,1673,6615,0.066,STABLE
2026-09-11,80201,Leno,4.5,15768,26897,-11129,-0.1052,STABLE
2026-09-11,86873,Lecomte,4.0,6477,5460,1017,0.0099,STABLE
2026-09-11,505079,McNally,4.0,0,1563,-1563,-0.0156,STABLE
2026-09-11,174874,Andersen,5.0,1564,2430,-866,-0.0086,STABLE
2026-09-11,169528,Robinson,4.5,3834,20317,-16483,-0.1603,STABLE
2026-09-11,246301,J.Cuenca,4.5,83,484,-401,-0.004,STABLE
2026-09-11,167074,Tete,4.4,179,1841,-1662,-0.0166,STABLE
2026-09-11,232892,Bassey,4.5,1850,7940,-6090,-0.0601,STABLE
2026-09-11,166477,Castagne,4.5,5161,13019,-7858,-0.0773,STABLE
2026-09-11,153133,Iwobi,5.4,1932,12613,-10681,-0.1053,STABLE
2026-09-11,209289,Smith Rowe,5.4,698,3899,-3201,-0.0318,STABLE
2026-09-11,560552,Kevin,5.4,206,886,-680,-0.0068,STABLE
2026-09-11,477555,Bobb,5.5,1804,4919,-3115,-0.031,STABLE
2026-09-11,207189,Berge,5.0,578,4013,-3435,-0.0341,STABLE
2026-09-11,76357,Cairney,5.0,29,45,-16,-0.0002,STABLE
2026-09-11,577725,King,5.5,67164,26477,40687,0.3973,STABLE
2026-09-11,184349,Sessegnon,4.5,239,3469,-3230,-0.0321,STABLE
2026-09-11,153366,Reed,4.5,3072,12443,-9371,-0.0915,STABLE
2026-09-11,244042,Muniz,5.4,2905,6183,-3278,-0.0325,STABLE
2026-09-11,631786,Kusi-Asare,4.5,29455,62629,-33174,-0.2957,STABLE
2026-09-11,551466,Gonzalo,6.0,32798,84068,-51270,-0.4747,STABLE
2026-09-11,571779,Palacios,5.5,1235,1603,-368,-0.0037,STABLE
2026-09-11,463210,Charles,5.0,257,721,-464,-0.0046,STABLE
2026-09-11,547686,De Fougerolles,4.0,515,1051,-536,-0.0053,STABLE
2026-09-11,616069,Zepa,4.5,10471,5623,4848,0.0481,STABLE
2026-09-11,551050,Larsson,5.0,228,66,162,0.0016,STABLE
2026-09-11,500033,Ángel,5.0,112,49,63,0.0006,STABLE
2026-09-11,442299,Affengruber,4.5,230,87,143,0.0014,STABLE
2026-09-11,490094,Iroegbunam,5.0,289,180,109,0.0011,STABLE
2026-09-11,167825,Phillips,4.0,7236,7758,-522,-0.0051,STABLE
2026-09-11,105666,Butland,4.5,122,727,-605,-0.006,STABLE
2026-09-11,494950,Cartwright,4.0,0,56,-56,-0.0006,STABLE
2026-09-11,444307,Lo-Tutala,4.0,0,167,-167,-0.0017,STABLE
2026-09-11,108416,Egan,4.1,192198,55613,136585,1.213,RISING_LOCK
2026-09-11,501902,Hughes,4.0,128,968,-840,-0.0084,STABLE
2026-09-11,146426,Ajayi,4.1,280787,61058,219729,1.7692,RISING_LOCK
2026-09-11,193278,Coyle,4.0,6540,3127,3413,0.0337,STABLE
2026-09-11,433590,Drameh,4.0,0,1350,-1350,-0.0135,STABLE
2026-09-11,232351,Giles,4.0,48139,11919,36220,0.3517,STABLE
2026-09-11,449428,Jacob,4.0,0,104,-104,-0.001,STABLE
2026-09-11,661800,McCarthy,4.0,733,831,-98,-0.001,STABLE
2026-09-11,160817,McNair,4.0,417,973,-556,-0.0055,STABLE
2026-09-11,540324,Belloumi,5.0,21176,9026,12150,0.1191,STABLE
2026-09-11,232905,Millar,5.0,0,2178,-2178,-0.0218,STABLE
2026-09-11,171270,Dowell,4.5,2452,3964,-1512,-0.015,STABLE
2026-09-11,101282,Crooks,4.5,1542,7354,-5812,-0.0575,STABLE
2026-09-11,243413,Slater,4.5,125893,69050,56843,0.513,STABLE
2026-09-11,465525,Matazo,4.5,93,98,-5,-0.0001,STABLE
2026-09-11,208481,Ömür,4.9,251,272,-21,-0.0002,STABLE
2026-09-11,490161,Kamara,5.0,0,41,-41,-0.0004,STABLE
2026-09-11,553783,Zambrano,4.5,993,951,42,0.0004,STABLE
2026-09-11,169432,McBurnie,5.5,18162,32160,-13998,-0.1349,STABLE
2026-09-11,213292,Akintola,5.0,522,825,-303,-0.003,STABLE
2026-09-11,470294,Gyabi,4.5,92,235,-143,-0.0014,STABLE
2026-09-11,500957,Destan,4.5,0,3221,-3221,-0.0321,STABLE
2026-09-11,534392,Burstow,4.5,0,428,-428,-0.0043,STABLE
2026-09-11,462635,Gelhardt,5.0,155,142,13,0.0001,STABLE
2026-09-11,169359,Targett,4.0,3921,15501,-11580,-0.1116,STABLE
2026-09-11,445028,Morita,5.0,121,407,-286,-0.0029,STABLE
2026-09-11,473284,Tzolakis,4.6,198108,52199,145909,1.22,RISING_LOCK
2026-09-11,552946,Hjertø-Dahl,4.9,385,709,-324,-0.0032,STABLE
2026-09-11,608227,Stroud,5.0,481,805,-324,-0.0032,STABLE
2026-09-11,597462,Herrington,4.0,1587,3644,-2057,-0.0203,STABLE
2026-09-11,606930,Mendy,4.1,267101,53959,213142,1.8374,RISING_LOCK
2026-09-11,469266,Gourna-Douath,5.0,147,219,-72,-0.0007,STABLE
2026-09-11,490884,Cho,5.0,292,160,132,0.0013,STABLE
2026-09-11,626751,Ansah,5.0,2642,1232,1410,0.0141,STABLE
2026-09-11,631000,Vaz,5.0,2750,682,2068,0.0207,STABLE
2026-09-11,496181,Norton-Cuffy,4.0,12722,2927,9795,0.0974,STABLE
2026-09-11,243951,Thomas,5.5,759,229,530,0.0053,STABLE
