date,player_code,web_name,now_cost,transfers_in_event,transfers_out_event,net_velocity,velocity_ratio,trend
2026-09-22,154561,Raya,6.1,98758,30550,68208,0.3699,STABLE
2026-09-22,109745,Arrizabalaga,4.9,73,165,-92,-0.0009,STABLE
2026-09-22,437495,Meslier,4.9,35,78,-43,-0.0004,STABLE
2026-09-22,226597,Gabriel,8.0,15983,49171,-33188,-0.2279,STABLE
2026-09-22,445122,J.Timber,6.5,8389,2589,5800,0.0575,STABLE
2026-09-22,462424,Saliba,5.9,259,761,-502,-0.005,STABLE
2026-09-22,499169,Lewis-Skelly,5.4,609,3894,-3285,-0.0325,STABLE
2026-09-22,466075,Calafiori,5.8,53055,45205,7850,0.039,STABLE
2026-09-22,448104,Hincapie,5.2,949,4374,-3425,-0.0336,STABLE
2026-09-22,198869,White,5.5,3079,49358,-46279,-0.42,STABLE
2026-09-22,500040,Mosquera,5.3,798,6834,-6036,-0.0584,STABLE
2026-09-22,223340,Saka,9.5,70410,33074,37336,0.294,STABLE
2026-09-22,204480,Rice,7.4,6833,47062,-40229,-0.3244,STABLE
2026-09-22,232413,Eze,6.3,1417,4902,-3485,-0.0342,STABLE
2026-09-22,184029,Ødegaard,6.8,53591,66555,-12964,-0.0929,STABLE
2026-09-22,248857,Madueke,6.2,517,1165,-648,-0.0065,STABLE
2026-09-22,195384,Merino,5.8,452,2148,-1696,-0.0168,STABLE
2026-09-22,444145,Martinelli,6.3,0,378,-378,-0.0038,STABLE
2026-09-22,481655,Zubimendi,5.3,337,2730,-2393,-0.0236,STABLE
2026-09-22,616077,Dowman,5.3,317,409,-92,-0.0009,STABLE
2026-09-22,499175,Nwaneri,5.4,0,36,-36,-0.0004,STABLE
2026-09-22,438098,Fábio Vieira,5.5,0,27,-27,-0.0003,STABLE
2026-09-22,200641,Nelson,5.5,0,12,-12,-0.0001,STABLE
2026-09-22,224117,Gyökeres,7.1,3930,11968,-8038,-0.0757,STABLE
2026-09-22,219847,Havertz,7.6,42098,33868,8230,0.0703,STABLE
2026-09-22,205651,G.Jesus,5.9,0,658,-658,-0.0066,STABLE
2026-09-22,199798,Konsa,4.6,67478,31676,35802,0.2579,STABLE
2026-09-22,208706,Bruno G.,6.7,3572,5426,-1854,-0.0179,STABLE
2026-09-22,439509,Tzolis,6.3,8432,115615,-107183,-0.8588,FALLING_ALERT
2026-09-22,72147,M.Bizot,4.5,42,748,-706,-0.007,STABLE
2026-09-22,101188,Digne,4.5,0,154,-154,-0.0015,STABLE
2026-09-22,199796,Cash,4.4,1945,19192,-17247,-0.1571,STABLE
2026-09-22,149484,Mings,4.5,1181,960,221,0.0022,STABLE
2026-09-22,244954,Pau,4.5,23,2387,-2364,-0.0235,STABLE
2026-09-22,515597,Bogarde,4.9,132,331,-199,-0.002,STABLE
2026-09-22,441302,Maatsen,4.5,39,4752,-4713,-0.0467,STABLE
2026-09-22,184667,Lindelöf,4.5,695,885,-190,-0.0019,STABLE
2026-09-22,606798,A.García,4.0,1305,4445,-3140,-0.0305,STABLE
2026-09-22,578545,Nedeljkovic,4.0,0,388,-388,-0.0039,STABLE
2026-09-22,195546,Buendía,5.9,8629,2781,5848,0.0573,STABLE
2026-09-22,215711,Bailey,5.4,0,351,-351,-0.0035,STABLE
2026-09-22,122806,McGinn,5.4,4830,6102,-1272,-0.0122,STABLE
2026-09-22,88894,Barkley,5.0,399,1316,-917,-0.0091,STABLE
2026-09-22,226944,Kamara,5.0,913,1132,-219,-0.0022,STABLE
2026-09-22,449871,Onana,4.9,26,69,-43,-0.0004,STABLE
2026-09-22,469247,Iling Jr,5.0,0,7,-7,-0.0001,STABLE
2026-09-22,645618,Burrowes,4.5,447,2523,-2076,-0.0205,STABLE
2026-09-22,577285,George Hemmings,4.5,2344,7463,-5119,-0.05,STABLE
2026-09-22,653481,Alysson,5.0,57,595,-538,-0.0054,STABLE
2026-09-22,614071,Manzambi,5.9,22264,1785,20479,0.2036,STABLE
2026-09-22,448089,Gomes,5.5,302,120,182,0.0018,STABLE
2026-09-22,178301,Watkins,7.8,0,8448,-8448,-0.0805,STABLE
2026-09-22,173879,Abraham,5.5,1146,1219,-73,-0.0007,STABLE
2026-09-22,493105,Garnacho,5.8,358,2058,-1700,-0.0169,STABLE
2026-09-22,517052,N.Jackson,6.5,25266,5281,19985,0.1944,STABLE
2026-09-22,690838,Madjo,5.4,128,1391,-1263,-0.0126,STABLE
2026-09-22,487992,Ruggeri,4.5,373,239,134,0.0013,STABLE
2026-09-22,433969,Suzuki,5.0,10163,4514,5649,0.0544,STABLE
2026-09-22,569577,Rowe,4.0,220,661,-441,-0.0044,STABLE
2026-09-22,571380,Lynch,4.5,0,515,-515,-0.0051,STABLE
2026-09-22,214590,Wan-Bissaka,4.5,1042,1038,4,0.0,STABLE
2026-09-22,119090,Goretzka,5.9,10,326,-316,-0.0032,STABLE
2026-09-22,245719,Harwood-Bellis,4.5,121,124,-3,-0.0,STABLE
2026-09-22,638987,Mbaye,6.0,651,892,-241,-0.0024,STABLE
2026-09-22,481283,Wright,4.0,4560,360,4200,0.0419,STABLE
2026-09-22,457569,Petrović,4.5,4118,7605,-3487,-0.0329,STABLE
2026-09-22,40383,Forster,4.0,6036,4873,1163,0.0109,STABLE
2026-09-22,444172,Dennis,4.0,0,396,-396,-0.004,STABLE
2026-09-22,463981,Hill,5.5,2168,2134,34,0.0003,STABLE
2026-09-22,494521,Truffert,5.4,3264,8865,-5601,-0.0528,STABLE
2026-09-22,242882,Diakité,4.9,378,715,-337,-0.0034,STABLE
2026-09-22,620487,Milosavljević,4.9,15,28,-13,-0.0001,STABLE
2026-09-22,54469,Smith,4.5,277,332,-55,-0.0005,STABLE
2026-09-22,436893,J.Araujo,4.4,23,36,-13,-0.0001,STABLE
2026-09-22,575901,Soler,4.0,558,820,-262,-0.0026,STABLE
2026-09-22,499604,Rayan,6.3,2782,7385,-4603,-0.0446,STABLE
2026-09-22,201658,Tavernier,6.1,59979,30527,29452,0.2597,STABLE
2026-09-22,503139,Scott,6.1,15489,29155,-13666,-0.1227,STABLE
2026-09-22,222683,Kluivert,6.0,2260,12875,-10615,-0.1043,STABLE
2026-09-22,155408,Cook,5.0,189,853,-664,-0.0066,STABLE
2026-09-22,496208,Gannon-Doak,4.9,94,281,-187,-0.0019,STABLE
2026-09-22,200785,Adams,5.0,769,1207,-438,-0.0044,STABLE
2026-09-22,111317,Brooks,5.0,123,245,-122,-0.0012,STABLE
2026-09-22,158499,Christie,5.0,211,175,36,0.0004,STABLE
2026-09-22,614574,Tóth.A,4.9,17,42,-25,-0.0003,STABLE
2026-09-22,489888,Adli,4.9,15,55,-40,-0.0004,STABLE
2026-09-22,560262,Kroupi.Jr,7.4,120,593,-473,-0.0047,STABLE
2026-09-22,444102,Evanilson,6.0,12230,15647,-3417,-0.0321,STABLE
2026-09-22,168636,Enes Ünal,5.5,0,31,-31,-0.0003,STABLE
2026-09-22,561245,Rodríguez,6.0,509,497,12,0.0001,STABLE
2026-09-22,483067,Silva,5.0,2780,1720,1060,0.0105,STABLE
2026-09-22,494928,Sanchez,4.4,115,298,-183,-0.0018,STABLE
2026-09-22,523700,Jebbison,5.0,646,632,14,0.0001,STABLE
2026-09-22,230650,Di Gregorio,4.5,135,134,1,0.0,STABLE
2026-09-22,200720,Kelleher,5.0,15282,8542,6740,0.06,STABLE
2026-09-22,507433,Valdimarsson,4.5,197,236,-39,-0.0004,STABLE
2026-09-22,432830,Collins,5.4,76,6825,-6749,-0.0662,STABLE
2026-09-22,444765,Van den Berg,4.9,27,219,-192,-0.0019,STABLE
2026-09-22,249231,Lewis-Potter,5.5,2877,9388,-6511,-0.063,STABLE
2026-09-22,191866,Ajer,4.5,8515,16255,-7740,-0.0718,STABLE
2026-09-22,607464,Kayode,4.6,10278,15042,-4764,-0.0413,STABLE
2026-09-22,194010,Henry,4.4,119,421,-302,-0.003,STABLE
2026-09-22,472713,Hickey,4.5,126,174,-48,-0.0005,STABLE
2026-09-22,570241,Ji-soo,4.4,46,72,-26,-0.0003,STABLE
2026-09-22,513086,Schuster,4.5,12255,1292,10963,0.1092,STABLE
2026-09-22,513418,Schade,6.2,300993,14300,286693,2.3694,RISING_LOCK
2026-09-22,533463,O.Dango,6.3,568,2762,-2194,-0.0217,STABLE
2026-09-22,440089,Damsgaard,5.4,1077,1558,-481,-0.0048,STABLE
2026-09-22,207283,Jensen,5.4,12,449,-437,-0.0044,STABLE
2026-09-22,204580,Janelt,5.0,14891,13463,1428,0.0136,STABLE
2026-09-22,543295,Milambo,5.0,6,6,0,0.0,STABLE
2026-09-22,244858,Carvalho,5.0,475,126,349,0.0035,STABLE
2026-09-22,508395,Yarmoliuk,4.8,937,2354,-1417,-0.014,STABLE
