date,player_code,web_name,now_cost,transfers_in_event,transfers_out_event,net_velocity,velocity_ratio,trend
2026-08-27,154561,Raya,6.0,78895,57937,20958,0.1188,STABLE
2026-08-27,109745,Arrizabalaga,5.0,259,1028,-769,-0.0077,STABLE
2026-08-27,437495,Meslier,5.0,81,390,-309,-0.0031,STABLE
2026-08-27,226597,Gabriel,8.0,45844,89001,-43157,-0.2721,STABLE
2026-08-27,445122,J.Timber,6.5,330,2538,-2208,-0.022,STABLE
2026-08-27,462424,Saliba,6.0,719,5691,-4972,-0.0494,STABLE
2026-08-27,499169,Lewis-Skelly,5.5,7498,6767,731,0.0072,STABLE
2026-08-27,466075,Calafiori,5.6,255022,29361,225661,1.2345,RISING_LOCK
2026-08-27,448104,Hincapie,5.5,3116,32080,-28964,-0.2807,STABLE
2026-08-27,198869,White,5.5,103791,16226,87565,0.779,RISING_ALERT
2026-08-27,500040,Mosquera,5.5,12245,30585,-18340,-0.164,STABLE
2026-08-27,223340,Saka,9.5,68043,22807,45236,0.3745,STABLE
2026-08-27,204480,Rice,7.5,28476,113878,-85402,-0.6345,STABLE
2026-08-27,232413,Eze,6.5,4464,33498,-29034,-0.2803,STABLE
2026-08-27,184029,Ødegaard,6.5,223553,24858,198695,1.626,RISING_LOCK
2026-08-27,248857,Madueke,6.5,976,6008,-5032,-0.05,STABLE
2026-08-27,195384,Merino,6.0,1975,12370,-10395,-0.1027,STABLE
2026-08-27,444145,Martinelli,6.4,989,5492,-4503,-0.0449,STABLE
2026-08-27,481655,Zubimendi,5.5,1234,15508,-14274,-0.1399,STABLE
2026-08-27,616077,Dowman,5.4,331,1929,-1598,-0.0159,STABLE
2026-08-27,499175,Nwaneri,5.5,57,264,-207,-0.0021,STABLE
2026-08-27,438098,Fábio Vieira,5.5,59,173,-114,-0.0011,STABLE
2026-08-27,200641,Nelson,5.5,49,129,-80,-0.0008,STABLE
2026-08-27,224117,Gyökeres,7.4,7036,170678,-163642,-1.4279,FALLING_LOCK
2026-08-27,219847,Havertz,7.5,144165,25587,118578,1.0365,RISING_LOCK
2026-08-27,205651,G.Jesus,6.0,1502,5648,-4146,-0.0412,STABLE
2026-08-27,199798,Konsa,4.5,34852,179390,-144538,-1.1809,FALLING_LOCK
2026-08-27,208706,Bruno G.,7.0,673,95408,-94735,-0.8937,FALLING_ALERT
2026-08-27,439509,Tzolis,6.5,175690,36098,139592,0.9196,RISING_ALERT
2026-08-27,98980,Martinez,5.0,6673,41976,-35303,-0.3263,STABLE
2026-08-27,72147,M.Bizot,4.5,579,600,-21,-0.0002,STABLE
2026-08-27,101188,Digne,4.5,0,4290,-4290,-0.0428,STABLE
2026-08-27,199796,Cash,4.5,24683,77307,-52624,-0.4544,STABLE
2026-08-27,149484,Mings,4.5,2827,2611,216,0.0021,STABLE
2026-08-27,244954,Pau,4.5,1679,3708,-2029,-0.0201,STABLE
2026-08-27,515597,Bogarde,5.0,535,722,-187,-0.0019,STABLE
2026-08-27,441302,Maatsen,4.5,2226,6483,-4257,-0.0419,STABLE
2026-08-27,184667,Lindelöf,4.5,1547,3030,-1483,-0.0147,STABLE
2026-08-27,606798,A.García,4.0,5934,10600,-4666,-0.0451,STABLE
2026-08-27,578545,Nedeljkovic,4.0,0,5700,-5700,-0.0568,STABLE
2026-08-27,195546,Buendía,6.0,3977,14661,-10684,-0.1043,STABLE
2026-08-27,215711,Bailey,5.5,825,2010,-1185,-0.0118,STABLE
2026-08-27,122806,McGinn,5.5,6134,31454,-25320,-0.2393,STABLE
2026-08-27,88894,Barkley,5.0,1453,1976,-523,-0.0052,STABLE
2026-08-27,226944,Kamara,5.0,2072,3599,-1527,-0.0152,STABLE
2026-08-27,449871,Onana,5.0,121,437,-316,-0.0032,STABLE
2026-08-27,469247,Iling Jr,5.0,0,107,-107,-0.0011,STABLE
2026-08-27,645618,Burrowes,4.5,2799,5223,-2424,-0.0239,STABLE
2026-08-27,577285,George Hemmings,4.5,5708,3860,1848,0.0182,STABLE
2026-08-27,653481,Alysson,5.0,283,449,-166,-0.0017,STABLE
2026-08-27,614071,Manzambi,6.0,192,7399,-7207,-0.0718,STABLE
2026-08-27,448089,Gomes,5.5,120,1539,-1419,-0.0142,STABLE
2026-08-27,178301,Watkins,7.9,9465,172519,-163054,-1.3912,FALLING_LOCK
2026-08-27,173879,Abraham,5.5,428,1938,-1510,-0.0151,STABLE
2026-08-27,493105,Garnacho,6.0,1709,7658,-5949,-0.0588,STABLE
2026-08-27,690838,Madjo,5.5,1023,6403,-5380,-0.0534,STABLE
2026-08-27,487992,Ruggeri,4.5,734,780,-46,-0.0005,STABLE
2026-08-27,433969,Suzuki,5.0,3149,4867,-1718,-0.0169,STABLE
2026-08-27,569577,Rowe,4.0,1089,181,908,0.0091,STABLE
2026-08-27,571380,Lynch,4.5,3093,618,2475,0.0247,STABLE
2026-08-27,214590,Wan-Bissaka,4.5,739,59,680,0.0068,STABLE
2026-08-27,457569,Petrović,4.5,16721,9462,7259,0.0681,STABLE
2026-08-27,40383,Forster,4.0,6685,7488,-803,-0.0075,STABLE
2026-08-27,444172,Dennis,4.0,1053,652,401,0.004,STABLE
2026-08-27,463981,Hill,5.5,6200,4860,1340,0.0132,STABLE
2026-08-27,494521,Truffert,5.5,14403,18254,-3851,-0.0355,STABLE
2026-08-27,242882,Diakité,5.0,2264,1841,423,0.0042,STABLE
2026-08-27,620487,Milosavljević,5.0,63,240,-177,-0.0018,STABLE
2026-08-27,54469,Smith,4.5,1900,711,1189,0.0119,STABLE
2026-08-27,436893,J.Araujo,4.5,74,428,-354,-0.0035,STABLE
2026-08-27,575901,Soler,4.0,316,1934,-1618,-0.0161,STABLE
2026-08-27,499604,Rayan,6.5,16728,15887,841,0.008,STABLE
2026-08-27,201658,Tavernier,6.0,50848,8114,42734,0.4093,STABLE
2026-08-27,503139,Scott,6.0,5991,9423,-3432,-0.0333,STABLE
2026-08-27,222683,Kluivert,6.0,10367,6820,3547,0.0346,STABLE
