player_code,web_name,team,position,season_minutes,season_starts,fbref_subs,fbref_unused_subs,long_form_minutes,long_form_expected_goals_90,long_form_expected_assists_90,long_form_expected_goals_conceded_90,long_form_defensive_contribution_90,long_form_bonus_90,short_form_minutes,short_form_expected_goals_90,short_form_expected_assists_90,short_form_expected_goals_conceded_90,short_form_defensive_contribution_90,short_form_bonus_90,team_long_form_xg90,team_long_form_xgc90,team_short_form_xg90,team_short_form_xgc90,long_form_expected_goals,long_form_expected_assists,long_form_expected_goals_conceded,long_form_defensive_contribution,long_form_bonus,long_form_bps,long_form_bps_90,short_form_expected_goals,short_form_expected_assists,short_form_expected_goals_conceded,short_form_defensive_contribution,short_form_bonus,short_form_bps,short_form_bps_90,fbref_squads_made
247245,Delcroix,Burnley,DEF,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.8841,2.0241,0.904,2.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0
461567,Dodgson,Burnley,DEF,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.8841,2.0241,0.904,2.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0
478969,Ekdal,Burnley,DEF,1539,17,0,0,1539,0.0146,0.0187,1.8146,10.1754,0.117,270,0.0133,0.0233,2.1233,11.3333,0.0,0.8841,2.0241,0.904,2.0,0.25,0.32,31.029999999999998,174.0,2,159,9.2982,0.04,0.06999999999999999,6.37,34,0,23,7.6667,17
477717,Estève,Burnley,DEF,2933,34,0,0,2933,0.0224,0.0181,2.0578,10.2489,0.0,441,0.0122,0.002,1.8531,12.2449,0.0,0.8841,2.0241,0.904,2.0,0.73,0.59,67.06,334.0,0,264,8.1009,0.06,0.01,9.08,60,0,30,6.1224,34
494960,Hartman,Burnley,DEF,1825,21,0,0,1825,0.0158,0.0976,2.1161,7.5452,0.0,244,0.0406,0.0811,2.2131,11.8033,0.0,0.8841,2.0241,0.904,2.0,0.32,1.98,42.91,153.0,0,228,11.2438,0.11,0.22,6.0,32,0,23,8.4836,21
461188,Humphreys,Burnley,DEF,1574,17,0,0,1574,0.024,0.0389,2.0184,8.0623,0.0572,254,0.0177,0.0106,2.126,7.0866,0.0,0.8841,2.0241,0.904,2.0,0.42000000000000004,0.6799999999999999,35.3,141.0,1,210,12.0076,0.05,0.03,6.0,20,0,27,9.5669,17
241231,Jordan,Burnley,DEF,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.8841,2.0241,0.904,2.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0
549329,Lucas Pires,Burnley,DEF,1405,15,0,0,1405,0.0384,0.0935,1.8058,5.9573,0.0,295,0.0824,0.0793,1.5834,5.4915,0.0,0.8841,2.0241,0.904,2.0,0.6000000000000001,1.46,28.19,93.0,0,127,8.1352,0.27,0.26,5.1899999999999995,18,0,30,9.1525,15
450072,Sambo,Burnley,DEF,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.8841,2.0241,0.904,2.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0
519895,Sonne,Burnley,DEF,164,1,0,0,164,0.3018,0.0439,2.0799,3.8415,0.0,0,0.0,0.0,0.0,0.0,0.0,0.8841,2.0241,0.904,2.0,0.55,0.08,3.79,7.0,0,20,10.9756,0.0,0.0,0.0,0,0,0,0.0,1
180804,Tuanzebe,Burnley,DEF,1201,14,0,0,2911,0.0254,0.0117,1.9079,3.7101,0.0,270,0.0,0.0033,1.6067,7.6667,0.0,0.8841,2.0241,0.904,2.0,0.82,0.38,61.71,120.0,0,182,5.6269,0.0,0.01,4.82,23,0,21,7.0,14
208912,Worrall,Burnley,DEF,496,5,0,0,496,0.0145,0.0036,2.1194,13.7903,0.0,0,0.0,0.0,0.0,0.0,0.0,0.8841,2.0241,0.904,2.0,0.08,0.02,11.68,76.0,0,40,7.2581,0.0,0.0,0.0,0,0,0,0.0,5
444180,Anthony,Burnley,MID,2717,32,0,0,2717,0.1693,0.0944,1.9544,7.6849,0.1987,519,0.1387,0.0468,1.6491,5.3757,0.0,0.8841,2.0241,0.904,2.0,5.11,2.85,59.0,232.0,6,513,16.993,0.8,0.27,9.51,31,0,89,15.4335,32
183751,Benson,Burnley,MID,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.8841,2.0241,0.904,2.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0
179458,Bruun Larsen,Burnley,MID,1014,10,0,0,1014,0.1216,0.103,2.0822,5.5917,0.0,30,0.06,0.3,2.07,3.0,0.0,0.8841,2.0241,0.904,2.0,1.3699999999999999,1.1600000000000001,23.46,63.0,0,123,10.9172,0.02,0.1,0.69,1,0,13,39.0,10
578614,Boateng,Burnley,MID,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.8841,2.0241,0.904,2.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0
250735,Churlinov,Burnley,MID,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.8841,2.0241,0.904,2.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0
172567,Cullen,Burnley,MID,1513,18,0,0,1513,0.0559,0.0809,1.9332,10.2908,0.4759,0,0.0,0.0,0.0,0.0,0.0,0.8841,2.0241,0.904,2.0,0.94,1.36,32.5,173.0,8,321,19.0945,0.0,0.0,0.0,0,0,0,0.0,18
174592,Edwards,Burnley,MID,1058,11,0,0,1058,0.1267,0.1565,2.0935,5.6994,0.1701,81,0.0111,0.1778,2.6778,8.8889,0.0,0.8841,2.0241,0.904,2.0,1.49,1.84,24.61,67.0,2,189,16.0775,0.01,0.16,2.41,8,0,19,21.1111,11
465527,Hannibal,Burnley,MID,1219,15,0,0,1219,0.0672,0.1536,2.0887,8.1952,0.2953,238,0.1324,0.2836,1.8038,6.0504,0.0,0.8841,2.0241,0.904,2.0,0.9099999999999999,2.08,28.29,111.0,4,261,19.2699,0.35,0.75,4.77,16,0,46,17.395,15
487702,Koleosho,Burnley,MID,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.8841,2.0241,0.904,2.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0
167887,Laurent,Burnley,MID,1752,18,0,0,1752,0.0447,0.0247,2.0137,9.5548,0.0514,176,0.0102,0.0205,1.9125,11.25,0.0,0.8841,2.0241,0.904,2.0,0.87,0.48,39.2,186.0,1,232,11.9178,0.02,0.04,3.74,22,0,18,9.2045,18
469272,Tchaouna,Burnley,MID,1259,14,0,0,1259,0.0908,0.0651,1.79,4.9325,0.0,413,0.0676,0.0501,1.824,4.5763,0.0,0.8841,2.0241,0.904,2.0,1.27,0.91,25.04,69.0,0,208,14.8689,0.31,0.22999999999999998,8.370000000000001,21,0,75,16.3438,14
447715,A.Ramsey,Burnley,MID,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.8841,2.0241,0.904,2.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0
576323,Adewumi,Burnley,MID,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.8841,2.0241,0.904,2.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0
551206,Banel,Burnley,MID,9,0,0,0,9,0.0,0.0,0.5,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.8841,2.0241,0.904,2.0,0.0,0.0,0.05,0.0,0,2,20.0,0.0,0.0,0.0,0,0,0,0.0,0
437748,Trésor,Burnley,MID,37,0,0,0,37,0.0,0.0,4.0135,12.1622,0.0,3,0.0,0.0,31.8,30.0,0.0,0.8841,2.0241,0.904,2.0,0.0,0.0,1.6500000000000001,5.0,0,18,43.7838,0.0,0.0,1.06,1,0,2,60.0,0
431639,Flemming,Burnley,FWD,1764,21,0,0,1764,0.4051,0.0209,1.8908,5.051,0.5612,492,0.2799,0.0201,1.6957,5.3049,0.7317,0.8841,2.0241,0.904,2.0,7.9399999999999995,0.41,37.06,99.0,11,371,18.9286,1.53,0.11,9.27,29,4,97,17.7439,21
492831,Amdouni,Burnley,FWD,69,0,0,0,69,0.313,0.0261,1.0304,1.3043,0.0,69,0.313,0.0261,1.0304,1.3043,0.0,0.8841,2.0241,0.904,2.0,0.24000000000000002,0.02,0.79,1.0,0,10,13.0435,0.24000000000000002,0.02,0.79,1,0,10,13.0435,0
435973,Foster,Burnley,FWD,1361,15,0,0,1361,0.2129,0.0245,1.8456,5.6209,0.2645,65,0.2354,0.0277,2.6723,11.0769,0.0,0.8841,2.0241,0.904,2.0,3.2199999999999998,0.37,27.91,85.0,4,202,13.3578,0.16999999999999998,0.02,1.9300000000000002,8,0,7,9.6923,15
44699,Barnes,Burnley,FWD,40,0,0,0,40,0.5625,0.09,5.3325,4.5,0.0,5,2.52,0.72,5.4,0.0,0.0,0.8841,2.0241,0.904,2.0,0.25,0.04,2.37,2.0,0,11,24.75,0.14,0.04,0.3,0,0,1,18.0,0
220598,Obafemi,Burnley,FWD,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.8841,2.0241,0.904,2.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0
67089,Dúbravka,Burnley,GK,3150,35,0,0,4050,0.0,0.0009,1.8322,0.0,0.2,270,0.0,0.0,2.1233,0.0,0.0,0.8841,2.0241,0.904,2.0,0.0,0.04,82.45,0.0,9,596,13.2444,0.0,0.0,6.37,0,0,36,12.0,35
101178,Ward-Prowse,Burnley,MID,1092,12,0,0,2525,0.0652,0.1622,1.5188,3.8851,0.0713,274,0.0361,0.0821,2.1745,11.8248,0.0,0.8841,2.0241,0.904,2.0,1.83,4.55,42.61,109.0,2,541,19.2832,0.11,0.25,6.62,36,0,65,21.3504,12
503714,Ugochukwu,Burnley,MID,2330,27,0,0,3982,0.0757,0.0233,2.1042,4.8368,0.1808,297,0.0606,0.0364,1.5576,7.8788,0.0,0.8841,2.0241,0.904,2.0,3.35,1.03,93.1,214.0,8,583,13.1768,0.2,0.12000000000000001,5.140000000000001,26,0,55,16.6667,27
440323,Broja,Burnley,FWD,843,8,0,0,1170,0.1731,0.0254,2.09,3.3846,0.1538,28,0.0,0.2893,4.8857,6.4286,0.0,0.8841,2.0241,0.904,2.0,2.25,0.33,27.17,44.0,2,142,10.9231,0.0,0.09,1.5199999999999998,2,0,10,32.1429,8
216055,Florentino,Burnley,MID,2100,25,0,0,2100,0.0274,0.0223,1.9826,13.4143,0.0,368,0.0147,0.0196,1.7535,14.6739,0.0,0.8841,2.0241,0.904,2.0,0.64,0.52,46.26,313.0,0,357,15.3,0.06,0.08,7.17,60,0,65,15.8967,25
647960,Pimlott,Burnley,MID,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.8841,2.0241,0.904,2.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0
704232,Brierley,Burnley,MID,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.8841,2.0241,0.904,2.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0
644593,McMahon-Brown,Burnley,MID,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.8841,2.0241,0.904,2.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0
69752,Neto,Bournemouth,GK,0,0,0,0,180,0.0,0.0,1.455,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.7068,1.3999,2.052,1.442,0.0,0.0,2.91,0.0,0,30,15.0,0.0,0.0,0.0,0,0,0,0.0,0
457569,Petrović,Bournemouth,GK,3420,38,0,0,3420,0.0,0.0,1.4926,0.0,0.1316,540,0.0,0.0,1.34,0.0,0.0,1.7068,1.3999,2.052,1.442,0.0,0.0,56.72,0.0,5,512,13.4737,0.0,0.0,8.04,0,0,85,14.1667,38
444172,Dennis,Bournemouth,GK,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.7068,1.3999,2.052,1.442,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0
568791,McKenna,Bournemouth,GK,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.7068,1.3999,2.052,1.442,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0
495145,Paulsen,Bournemouth,GK,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.7068,1.3999,2.052,1.442,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0
477580,Zabarnyi,Bournemouth,DEF,0,0,0,0,3109,0.0347,0.022,1.2315,0.0,0.2316,0,0.0,0.0,0.0,0.0,0.0,1.7068,1.3999,2.052,1.442,1.2,0.76,42.54,0.0,8,429,12.4188,0.0,0.0,0.0,0,0,0,0.0,0
221466,Senesi,Bournemouth,DEF,3288,37,0,0,4391,0.0486,0.1066,1.4251,8.588,0.3484,540,0.0217,0.1017,1.34,9.0,0.5,1.7068,1.3999,2.052,1.442,2.37,5.2,69.53,419.0,17,685,14.0401,0.13,0.61,8.04,54,3,117,19.5,37
54469,Smith,Bournemouth,DEF,1073,14,0,0,2659,0.022,0.0308,1.2598,2.3693,0.1354,268,0.0,0.0101,1.4172,5.709,0.6716,1.7068,1.3999,2.052,1.442,0.65,0.91,37.22,70.0,4,346,11.7112,0.0,0.03,4.22,17,2,62,20.8209,14
494521,Truffert,Bournemouth,DEF,3378,38,0,0,3378,0.036,0.0818,1.4499,8.0195,0.5062,540,0.1533,0.1033,1.34,6.8333,1.1667,1.7068,1.3999,2.052,1.442,1.35,3.0700000000000003,54.42,301.0,19,607,16.1723,0.9199999999999999,0.62,8.04,41,7,151,25.1667,38
541462,Akinmboni,Bournemouth,DEF,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.7068,1.3999,2.052,1.442,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0
518906,Bevan,Bournemouth,DEF,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.7068,1.3999,2.052,1.442,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0
463981,Hill,Bournemouth,DEF,2102,22,0,0,2545,0.0417,0.0499,1.4839,9.1945,0.1415,540,0.0367,0.0167,1.34,10.5,0.3333,1.7068,1.3999,2.052,1.442,1.18,1.41,41.96,260.0,4,441,15.5953,0.22000000000000003,0.1,8.04,63,2,92,15.3333,22
436893,J.Araujo,Bournemouth,DEF,0,0,0,0,492,0.0,0.0183,1.7726,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.7068,1.3999,2.052,1.442,0.0,0.1,9.69,0.0,0,20,3.6585,0.0,0.0,0.0,0,0,0,0.0,0
223911,Mepham,Bournemouth,DEF,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.7068,1.3999,2.052,1.442,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0
575901,Soler,Bournemouth,DEF,34,0,0,0,43,0.0,0.0,3.5581,2.093,0.0,0,0.0,0.0,0.0,0.0,0.0,1.7068,1.3999,2.052,1.442,0.0,0.0,1.7,1.0,0,10,20.9302,0.0,0.0,0.0,0,0,0,0.0,0
222683,Kluivert,Bournemouth,MID,945,10,0,0,3284,0.3387,0.1428,1.3856,1.7814,0.4659,31,0.2032,0.029,3.4258,8.7097,0.0,1.7068,1.3999,2.052,1.442,12.36,5.21,50.56,65.0,17,679,18.6084,0.07,0.01,1.1800000000000002,3,0,0,0.0,10
201658,Tavernier,Bournemouth,MID,2732,31,0,0,4664,0.2812,0.1592,1.2828,4.8435,0.3473,520,0.3185,0.2371,1.0765,7.6154,0.6923,1.7068,1.3999,2.052,1.442,14.57,8.25,66.48,251.0,18,914,17.6372,1.8399999999999999,1.3699999999999999,6.22,44,4,126,21.8077,31
200785,Adams,Bournemouth,MID,1769,21,0,0,3728,0.0473,0.0336,1.3626,5.6009,0.0966,337,0.0053,0.0694,1.5783,12.5519,0.0,1.7068,1.3999,2.052,1.442,1.96,1.3900000000000001,56.44,232.0,4,661,15.9576,0.02,0.26,5.91,47,0,62,16.5579,21
111317,Brooks,Bournemouth,MID,1188,13,0,0,2129,0.3547,0.2291,1.4914,3.9737,0.2536,127,0.6236,0.163,2.0409,6.378,0.0,1.7068,1.3999,2.052,1.442,8.39,5.42,35.28,94.0,6,419,17.7125,0.88,0.23,2.88,9,0,23,16.2992,13
158499,Christie,Bournemouth,MID,978,9,0,0,3092,0.115,0.1074,1.4353,3.5802,0.2038,198,0.0818,0.0955,0.9682,12.2727,0.0,1.7068,1.3999,2.052,1.442,3.95,3.69,49.31,123.0,7,649,18.8907,0.18000000000000002,0.21000000000000002,2.13,27,0,30,13.6364,9
155408,Cook,Bournemouth,MID,872,8,0,0,3848,0.0236,0.1001,1.3858,3.3446,0.0702,2,0.0,0.0,22.95,0.0,0.0,1.7068,1.3999,2.052,1.442,1.01,4.28,59.25,143.0,3,690,16.1383,0.0,0.0,0.51,0,0,6,270.0,8
168991,Philip,Bournemouth,MID,0,0,0,0,176,0.2813,0.496,1.7131,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.7068,1.3999,2.052,1.442,0.55,0.97,3.35,0.0,0,52,26.5909,0.0,0.0,0.0,0,0,0,0.0,0
503139,Scott,Bournemouth,MID,2848,34,0,0,3593,0.1135,0.0987,1.4318,9.6688,0.2254,450,0.016,0.232,1.194,13.0,0.0,1.7068,1.3999,2.052,1.442,4.53,3.94,57.16,386.0,9,735,18.4108,0.08,1.16,5.97,65,0,90,18.0,34
224995,Sinisterra,Bournemouth,MID,0,0,0,0,229,0.4638,0.507,1.6035,0.0,0.786,0,0.0,0.0,0.0,0.0,0.0,1.7068,1.3999,2.052,1.442,1.18,1.29,4.08,0.0,2,90,35.3712,0.0,0.0,0.0,0,0,0,0.0,0
441240,Faivre,Bournemouth,MID,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.7068,1.3999,2.052,1.442,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0
424044,H.Traorè,Bournemouth,MID,16,0,0,0,16,0.0,0.0,2.25,22.5,0.0,0,0.0,0.0,0.0,0.0,0.0,1.7068,1.3999,2.052,1.442,0.0,0.0,0.4,4.0,0,12,67.5,0.0,0.0,0.0,0,0,0,0.0,0
550596,Sadi,Bournemouth,MID,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.7068,1.3999,2.052,1.442,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0
530121,Silcott-Duberry,Bournemouth,MID,0,0,0,0,1,0.0,0.0,3.6,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.7068,1.3999,2.052,1.442,0.0,0.0,0.04,0.0,0,5,450.0,0.0,0.0,0.0,0,0,0,0.0,0
606775,Winterburn,Bournemouth,MID,6,0,0,0,28,0.0,0.0,1.5107,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.7068,1.3999,2.052,1.442,0.0,0.0,0.47000000000000003,0.0,0,17,54.6429,0.0,0.0,0.0,0,0,0,0.0,0
444102,Evanilson,Bournemouth,FWD,2741,32,0,0,5058,0.4112,0.0573,1.1708,2.4021,0.4626,459,0.4529,0.0608,0.9882,5.8824,0.0,1.7068,1.3999,2.052,1.442,23.11,3.22,65.8,135.0,26,899,15.9964,2.31,0.31,5.04,30,0,55,10.7843,32
168636,Enes Ünal,Bournemouth,FWD,214,0,0,0,544,0.7825,0.0546,2.0746,3.8051,0.8272,40,0.3375,0.0225,5.805,24.75,0.0,1.7068,1.3999,2.052,1.442,4.7299999999999995,0.33,12.54,23.0,5,180,29.7794,0.15000000000000002,0.01,2.58,11,0,26,58.5,0
590760,Adu-Adjei,Bournemouth,FWD,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.7068,1.3999,2.052,1.442,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0
560262,Kroupi.Jr,Bournemouth,FWD,1663,21,0,0,1826,0.4865,0.0779,1.422,6.0624,0.8379,431,0.3759,0.1086,0.9146,4.1763,1.0441,1.7068,1.3999,2.052,1.442,9.87,1.58,28.85,123.0,17,605,29.8193,1.8,0.52,4.38,20,5,102,21.2993,21
496208,Gannon-Doak,Bournemouth,MID,105,0,0,0,105,0.2229,0.1114,4.0629,11.1429,0.0,49,0.3122,0.0551,3.7837,16.5306,0.0,1.7068,1.3999,2.052,1.442,0.26,0.13,4.74,13.0,0,33,28.2857,0.17,0.03,2.06,9,0,12,22.0408,0
242882,Diakité,Bournemouth,DEF,1275,15,0,0,1275,0.0014,0.0134,1.5861,8.2588,0.1412,0,0.0,0.0,0.0,0.0,0.0,1.7068,1.3999,2.052,1.442,0.02,0.19,22.47,117.0,2,164,11.5765,0.0,0.0,0.0,0,0,0,0.0,15
606774,Rees-Dottin,Bournemouth,MID,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.7068,1.3999,2.052,1.442,0.0,0.0,0.0,0.0,0,3,270.0,0.0,0.0,0.0,0,0,0,0.0,0
489888,Adli,Bournemouth,MID,1074,10,0,0,1074,0.2179,0.1358,1.5268,10.3073,0.3352,50,0.09,0.054,3.186,9.0,0.0,1.7068,1.3999,2.052,1.442,2.6,1.6199999999999999,18.22,123.0,4,241,20.1955,0.05,0.03,1.77,5,0,7,12.6,10
551483,A.Jimenez,Bournemouth,DEF,2315,26,0,0,2315,0.0424,0.0673,1.5982,5.7538,0.0778,270,0.0067,0.06,1.1033,6.3333,0.0,1.7068,1.3999,2.052,1.442,1.09,1.73,41.11,148.0,2,297,11.5464,0.02,0.18,3.31,19,0,40,13.3333,26
620487,Milosavljević,Bournemouth,DEF,367,4,0,0,367,0.0368,0.0466,1.0839,9.564,0.0,0,0.0,0.0,0.0,0.0,0.0,1.7068,1.3999,2.052,1.442,0.15,0.19,4.42,39.0,0,63,15.4496,0.0,0.0,0.0,0,0,0,0.0,4
678552,DaCosta,Bournemouth,MID,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.7068,1.3999,2.052,1.442,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0
40383,Forster,Bournemouth,GK,0,0,0,0,630,0.0,0.0,2.1143,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.7068,1.3999,2.052,1.442,0.0,0.0,14.8,0.0,0,64,9.1429,0.0,0.0,0.0,0,0,0,0.0,0
658013,Stevens,Bournemouth,MID,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.7068,1.3999,2.052,1.442,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0
614574,Tóth.A,Bournemouth,MID,135,2,0,0,135,0.0733,0.22,3.2667,11.3333,0.0,59,0.0763,0.122,3.539,10.678,0.0,1.7068,1.3999,2.052,1.442,0.11,0.33,4.9,17.0,0,32,21.3333,0.05,0.08,2.3200000000000003,7,0,18,27.4576,2
436416,Mandas,Bournemouth,GK,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.7068,1.3999,2.052,1.442,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0
499604,Rayan,Bournemouth,MID,1110,13,0,0,1110,0.2165,0.1492,1.5519,6.6486,0.2432,418,0.295,0.1206,1.0852,8.3971,0.2153,1.7068,1.3999,2.052,1.442,2.67,1.84,19.14,82.0,3,238,19.2973,1.37,0.56,5.04,39,1,109,23.4689,13
200641,Nelson,Brentford,MID,118,0,0,0,601,0.2666,0.1602,1.3702,3.4443,0.2995,18,0.0,0.1,5.05,5.0,0.0,1.6025,1.4574,1.4417,1.7833,1.78,1.07,9.15,23.0,2,182,27.2546,0.0,0.02,1.01,1,0,16,80.0,0
533463,O.Dango,Brentford,MID,2271,25,0,0,4269,0.3449,0.1552,1.4064,3.9002,0.4849,471,0.4701,0.0994,1.7197,4.7771,0.5732,1.6025,1.4574,1.4417,1.7833,16.36,7.36,66.71000000000001,185.0,23,861,18.1518,2.46,0.52,9.0,25,3,82,15.6688,25
200720,Kelleher,Brentford,GK,3330,37,0,0,4230,0.0,0.0047,1.3738,0.0,0.2553,540,0.0,0.0,1.7833,0.0,0.5,1.6025,1.4574,1.4417,1.7833,0.0,0.22,64.57,0.0,12,726,15.4468,0.0,0.0,10.7,0,3,114,19.0,37
235448,Balcombe,Brentford,GK,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.6025,1.4574,1.4417,1.7833,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0
503300,Cox,Brentford,GK,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.6025,1.4574,1.4417,1.7833,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0
535017,Eyestone,Brentford,GK,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.6025,1.4574,1.4417,1.7833,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0
507433,Valdimarsson,Brentford,GK,90,1,0,0,234,0.0,0.0,0.9462,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.6025,1.4574,1.4417,1.7833,0.0,0.0,2.46,0.0,0,15,5.7692,0.0,0.0,0.0,0,0,0,0.0,1
432830,Collins,Brentford,DEF,2971,32,0,0,6391,0.0659,0.0462,1.4622,4.4923,0.2535,540,0.0633,0.065,1.7833,8.8333,0.0,1.6025,1.4574,1.4417,1.7833,4.68,3.2800000000000002,103.83,319.0,18,999,14.0682,0.38,0.39,10.7,53,0,76,12.6667,32
249231,Lewis-Potter,Brentford,DEF,1960,22,0,0,5052,0.1064,0.1327,1.5029,1.3183,0.0891,538,0.1322,0.1138,1.6227,3.3457,0.3346,1.6025,1.4574,1.4417,1.7833,5.97,7.45,84.36,74.0,5,816,14.5368,0.79,0.68,9.7,20,2,88,14.7212,22
